0,7630ee924e6c-Hudep2_ATAC,35787a79304d-Hudep2_D3_merged_CTCF.all,44c76ccadce7-Hudep2_BCL11A,b0983cdb936b-Hudep2_D0_GATA1.all,38099f37f895-HUDEP2_LRF_CHIP,f953767675a6-Hudep2_D3_merged_GATA1.all,3e5c21726168-Hudep2_D3_merged_KLF1.all,b775685959b2-Hudep2_D3_merged_LDB1.all,eeb28b893ba0-Hudep2_D3_merged_TAL1.all
chr2:60783500-60783501,14.1383,9.03191,2.71454,6.03546,12.9557,5.78369,8.40603,8.96454,3.9698599999999997
chr2:60783501-60783502,14.1968,9.03191,2.70745,6.03369,12.9716,5.8102800000000006,8.436169999999999,8.97518,3.9822699999999998
chr2:60783551-60783552,16.9965,8.86702,2.80674,5.96099,13.7145,7.108160000000001,9.4805,8.94326,4.41489
chr2:60783552-60783553,17.0514,8.8617,2.81738,5.959219999999999,13.7287,7.13475,9.49468,8.93262,4.42021
chr2:60783580-60783581,18.1613,8.71631,3.14894,5.90603,14.0355,7.75355,9.77305,8.5922,4.49113
chr2:60783583-60783584,18.1879,8.710989999999999,3.18617,5.89007,14.0461,7.790780000000001,9.74645,8.528369999999999,4.46454
chr2:60783588-60783589,18.2323,8.70213,3.24823,5.86348,14.0638,7.85284,9.70213,8.42199,4.42021
chr2:60783591-60783592,18.2589,8.696810000000001,3.28546,5.847519999999999,14.0745,7.89007,9.67553,8.35816,4.393619999999999
chr2:60783597-60783598,18.3121,8.686169999999999,3.3599300000000003,5.8156,14.0957,7.9645399999999995,9.62234,8.2305,4.3404300000000005
chr2:60784361-60784362,185.762,9.52482,5.20567,9.037230000000001,53.1578,16.3174,19.7713,4.847519999999999,5.27482
chr2:60784364-60784365,190.762,9.5461,5.3067400000000005,9.14362,53.4397,16.4025,19.883,4.85816,5.2961
chr2:60784411-60784412,247.328,9.5727,6.0656,11.1436,56.9433,16.5479,21.7145,5.38121,5.16844
chr2:60784460-60784461,265.018,9.80851,5.9734,13.5195,57.6489,15.7145,22.328000000000003,6.42199,4.72695
chr2:60784637-60784638,96.0248,10.5461,3.69326,12.9291,33.1259,12.4415,13.6844,7.14716,5.61879
chr2:60784639-60784640,94.656,10.5213,3.66489,12.8262,32.8918,12.4309,13.6454,7.11525,5.63652
chr2:60784641-60784642,93.2872,10.4965,3.6365199999999995,12.7234,32.6578,12.4202,13.6064,7.08333,5.65426
chr2:60784646-60784647,89.8652,10.4344,3.5656,12.4663,32.0727,12.3936,13.5089,7.00355,5.698580000000001
chr2:60784647-60784648,89.1809,10.422,3.55142,12.4149,31.9557,12.3883,13.4894,6.987589999999999,5.70745
chr2:60784694-60784695,66.4291,9.77482,2.9007099999999997,10.344000000000001,27.9184,11.9255,13.0301,6.38121,5.9539
chr2:60784709-60784710,61.5887,9.50887,2.68794,9.75887,26.9876,11.633,13.0035,6.22163,5.9805
chr2:60784722-60784723,57.6206,9.28546,2.51418,9.287230000000001,26.2447,11.3901,13.0018,6.09397,6.0
chr2:60784723-60784724,57.4113,9.27128,2.50532,9.26596,26.2145,11.3759,13.0106,6.08865,6.0
chr2:60788099-60788100,156.787,54.8989,0.8049649999999999,9.363480000000001,16.9752,6.63298,13.8511,5.36702,4.32624
chr2:60792761-60792762,101.051,55.3351,1.0088700000000002,1.60461,9.54078,5.65603,7.375889999999999,2.71809,3.9131199999999997
chr2:60792771-60792772,107.184,57.6472,1.06206,1.5727,9.5727,5.87766,7.150710000000001,2.7234,4.051419999999999
chr2:60792845-60792846,111.259,59.0975,1.67376,1.8351099999999998,9.9273,6.22872,5.57979,3.8439699999999997,4.3989400000000005
chr2:60809100-60809101,411.548,160.02,2.25887,5.75355,30.1844,6.74291,23.4645,10.0709,10.7216
chr2:60809103-60809104,411.01099999999997,161.195,2.21631,5.77482,30.2535,6.8227,23.523000000000003,9.99113,10.7961
chr2:60809104-60809105,410.832,161.58700000000002,2.20213,5.78191,30.2766,6.849289999999999,23.5426,9.96454,10.8209
chr2:60816413-60816414,39.6684,5.20745,1.08156,8.813830000000001,10.9681,9.58865,9.868789999999999,4.0549599999999995,1.25
chr2:60816421-60816422,41.8422,5.1117,1.02482,8.83688,11.1401,9.99291,9.97518,4.1028400000000005,1.25
chr2:60816475-60816476,47.2021,4.41489,0.496454,8.58688,10.773,11.5195,10.1773,3.8262400000000003,1.0868799999999998
chr2:60816482-60816483,46.7057,4.347519999999999,0.446809,8.5461,10.5904,11.5266,10.156,3.7429099999999997,1.06206
chr2:60816483-60816484,46.5567,4.336880000000001,0.439716,8.537230000000001,10.5532,11.5195,10.1489,3.72695,1.05851
chr2:60816484-60816485,46.4078,4.32624,0.43262399999999995,8.528369999999999,10.515999999999998,11.5124,10.1418,3.7109900000000002,1.0549600000000001
chr2:60816486-60816487,46.1099,4.3049599999999995,0.41844,8.510639999999999,10.4415,11.4982,10.1277,3.6790800000000004,1.04787
chr2:60816487-60816488,45.961000000000006,4.29433,0.41134799999999994,8.50177,10.4043,11.4911,10.1206,3.6631199999999997,1.04433
chr2:60816492-60816493,45.2163,4.24113,0.37588699999999997,8.45745,10.2181,11.4557,10.0851,3.58333,1.0266
chr2:60816493-60816494,45.0674,4.2305,0.368794,8.44858,10.1809,11.4486,10.078,3.5673800000000004,1.02305
chr2:60816494-60816495,44.9184,4.21986,0.361702,8.43972,10.1436,11.4415,10.0709,3.55142,1.0195
chr2:60816495-60816496,44.7695,4.209219999999999,0.35461,8.43085,10.1064,11.4344,10.0638,3.53546,1.01596
chr2:60823766-60823767,274.91,5.76596,5.46631,16.9043,17.617,42.656000000000006,19.0745,17.0691,25.9965
chr2:60869631-60869632,46.4539,53.7819,0.0,5.14184,11.6525,1.05319,4.3422,6.4432599999999995,2.58511
chr2:60901816-60901817,307.323,53.5603,1.12234,5.83156,16.0957,2.2216299999999998,6.88652,5.0602800000000006,5.35993
chr2:60901817-60901818,310.112,53.8191,1.1383,5.83333,16.1365,2.21454,6.89894,5.03901,5.39539
chr2:60901828-60901829,332.564,55.8582,1.28546,5.82447,16.4291,2.1507099999999997,7.04965,4.8617,5.77128
chr2:60901835-60901836,343.793,56.9096,1.46809,5.7695,16.5142,2.10284,7.234039999999999,4.75177,6.1028400000000005
chr2:60901898-60901899,398.716,61.843999999999994,3.2907800000000003,5.0922,16.4521,1.7393599999999998,8.89007,4.163119999999999,8.95035
chr2:60901899-60901900,398.394,61.805,3.3227,5.07624,16.4326,1.7358200000000001,8.91489,4.16489,8.99113
chr2:61068087-61068088,10.2216,3.78191,2.4716299999999998,3.11525,3.0283700000000002,1.64716,1.24645,4.05851,0.617021
chr2:61068192-61068193,8.95567,2.9485799999999998,2.4609900000000002,4.36702,3.39362,1.04965,3.3262400000000003,4.67376,0.47695
chr2:61076442-61076443,12.405999999999999,2.1968099999999997,0.0,2.1773,4.8102800000000006,2.78546,5.99645,2.2890099999999998,1.52305
chr2:61076452-61076453,13.4167,2.26773,0.0,2.1773,4.75709,2.85638,6.04965,2.55496,1.5407799999999998
chr2:61076570-61076571,15.6986,2.5,0.46808500000000003,2.05674,5.43617,2.31383,6.48404,6.904260000000001,1.83865
chr2:61076571-61076572,15.6472,2.49823,0.475177,2.06028,5.448580000000001,2.29965,6.4858199999999995,6.9273,1.83865
chr2:61076581-61076582,15.0762,2.4805,0.546099,2.10993,5.57624,2.15426,6.49645,7.143619999999999,1.8351099999999998
chr2:61076590-61076591,14.3582,2.46454,0.6099289999999999,2.20567,5.7039,2.01064,6.4805,7.28723,1.81915
chr2:61076595-61076596,13.9592,2.45567,0.6453899999999999,2.25887,5.77482,1.93085,6.47163,7.36702,1.81028
chr2:61076597-61076598,13.7996,2.45213,0.659574,2.2801400000000003,5.80319,1.89894,6.46809,7.39894,1.8067400000000002
chr2:61112121-61112122,17.8599,9.60106,4.71099,10.6152,12.6986,7.512410000000001,7.012410000000001,7.79965,3.6737599999999997
chr2:61112127-61112128,19.0833,9.71809,4.7641800000000005,10.7216,12.773,7.49113,7.12943,7.7145399999999995,3.65248
chr2:61112128-61112129,19.2872,9.737589999999999,4.77305,10.7394,12.7855,7.487589999999999,7.14894,7.70035,3.64894
chr2:61112129-61112130,19.4911,9.75709,4.78191,10.7571,12.7979,7.484039999999999,7.1684399999999995,7.68617,3.6453900000000004
chr2:61112252-61112253,42.5656,9.37234,5.847519999999999,11.5053,14.1525,8.9539,10.9805,6.913119999999999,3.1453900000000004
chr6:135373035-135373036,88.4184,7.95567,2.02482,17.9699,19.6631,13.3564,13.2518,8.06738,7.9734
chr6:135373044-135373045,92.2482,8.131210000000001,2.23227,18.2411,19.4238,13.6755,13.3635,8.08333,7.95745
chr6:135373045-135373046,92.6738,8.15071,2.25532,18.2713,19.3972,13.710999999999999,13.3759,8.08511,7.95567
chr6:135373046-135373047,93.0993,8.17021,2.2783700000000002,18.3014,19.3706,13.7465,13.3883,8.08688,7.9539
chr6:135373047-135373048,93.5248,8.18972,2.3014200000000002,18.3316,19.344,13.7819,13.4007,8.08865,7.95213
chr6:135373054-135373055,96.5035,8.326239999999999,2.46277,18.5426,19.1578,14.0301,13.4876,8.10106,7.9397199999999994
chr6:135375445-135375446,231.665,24.2021,3.6578,18.7128,60.788999999999994,21.383000000000003,48.0319,23.1294,11.6755
chr6:135375472-135375473,278.52099999999996,25.0106,4.1595699999999995,20.4823,66.3759,23.344,54.1791,25.4326,12.5745
chr6:135375473-135375474,279.676,25.016,4.16667,20.5248,66.5319,23.3936,54.3493,25.4982,12.6028
chr6:135375474-135375475,280.83,25.0213,4.17376,20.5674,66.6879,23.4433,54.5195,25.5638,12.6312
chr6:135375476-135375477,283.138,25.0319,4.18794,20.6525,67.0,23.5426,54.8599,25.695,12.6879
chr6:135375498-135375499,309.879,24.9805,4.3102800000000006,21.8245,71.4433,25.9486,59.9521,27.4078,13.6152
chr6:135375506-135375507,319.681,24.9521,4.3528400000000005,22.2642,73.117,26.8989,61.8812,28.0461,13.9699
chr6:135375507-135375508,320.906,24.9486,4.35816,22.3191,73.3262,27.0177,62.1223,28.1259,14.0142
chr6:135375527-135375528,340.42,24.8032,4.41489,23.2571,76.9273,29.2943,66.2996,29.461,14.8511
chr6:135375536-135375537,344.126,24.5887,4.37411,23.656,78.1968,30.8936,67.9504,29.7943,15.3351
chr6:135376009-135376010,1880.74,33.7908,53.8582,45.5319,83.3936,125.945,324.543,31.9415,35.5071
chr6:135376055-135376056,1847.63,32.0177,53.3174,41.9238,78.3741,110.303,329.736,30.8227,37.7234
chr6:135376477-135376478,637.4680000000001,21.0798,9.54787,13.5638,51.5124,26.0195,77.5106,14.2518,22.3564
chr6:135376527-135376528,716.0039999999999,22.1383,10.2713,13.8493,49.7447,27.3617,64.3989,11.1259,22.3333
chr6:135376544-135376545,712.832,21.8865,10.1223,14.0833,48.8706,28.6862,60.5035,10.6064,21.9504
chr6:135395074-135395075,292.959,16.1578,3.5762400000000003,55.3227,37.5443,92.2642,48.5018,28.1525,26.844
chr6:135395075-135395076,294.78,16.1489,3.58511,55.5656,37.6011,92.6862,48.6596,28.2518,26.9628
chr6:135395076-135395077,296.601,16.1401,3.5939699999999997,55.8085,37.6578,93.1082,48.8174,28.3511,27.0816
chr6:135395716-135395717,81.7571,17.0887,2.2234,35.9397,27.476999999999997,43.0372,41.1773,20.6418,17.211
chr6:135395717-135395718,81.6418,17.0621,2.21809,35.7482,27.4504,42.6507,40.9521,20.4663,17.0567
chr6:135395726-135395727,81.2216,16.7908,2.24468,34.6844,27.3067,40.3103,39.5106,19.3972,16.1684
chr6:135396287-135396288,113.679,47.766000000000005,3.77837,19.6667,33.9486,19.4894,34.0177,18.5656,9.78014
chr6:135396298-135396299,121.773,48.6046,3.58333,19.1401,34.4362,19.0408,33.2961,18.234,9.64362
chr6:135396360-135396361,149.42600000000002,48.6188,2.90957,16.0638,34.7216,16.2234,30.3156,15.4309,8.74113
chr6:135396364-135396365,150.39,48.3918,2.88121,15.844000000000001,34.6223,16.0106,30.1667,15.1897,8.67021
chr6:135408716-135408717,54.633,15.3936,4.959219999999999,9.34397,23.9007,3.64362,6.597519999999999,9.79787,3.51418
chr6:135408724-135408725,54.8812,15.4362,4.8528400000000005,9.49291,23.8723,3.73582,6.81738,9.6773,3.5
chr6:135409145-135409146,53.3457,8.54433,2.69326,6.12943,14.1082,4.41135,13.5284,12.9149,6.01596
chr6:135409152-135409153,54.3511,8.48227,2.6684400000000004,6.17908,13.9965,4.46099,13.6401,12.9273,5.99113
chr6:135409180-135409181,57.3298,8.35993,2.5531900000000003,6.38121,13.5904,4.5904300000000005,13.9167,12.8918,5.88475
chr6:135410147-135410148,170.98,19.6277,4.652480000000001,7.987589999999999,20.8032,12.3635,21.7996,14.0887,10.0337
chr6:135410173-135410174,168.865,21.5869,4.75,7.531910000000001,21.9787,12.1986,21.671999999999997,14.0887,10.672
chr6:135410178-135410179,167.03900000000002,21.8617,4.7766,7.45213,22.1028,12.1277,21.6631,14.0887,10.7163
chr6:135410620-135410621,394.36,136.888,14.7021,36.055,38.6525,96.2287,42.2677,54.4291,37.711
chr6:135410621-135410622,395.51800000000003,136.785,14.7216,36.0337,38.6436,96.3138,42.3014,54.477,37.7411
chr6:135410623-135410624,397.833,136.58,14.7606,35.9911,38.6259,96.484,42.3688,54.5727,37.8014
chr6:135410639-135410640,410.915,133.179,14.9131,35.2961,38.2181,97.0833,42.8901,54.8599,38.1418
chr6:135410650-135410651,417.663,130.11700000000002,14.9521,34.672,37.828,97.1809,43.2411,54.8599,38.3174
chr6:135410653-135410654,419.504,129.282,14.9628,34.5018,37.7216,97.2074,43.3369,54.8599,38.3652
chr6:135410654-135410655,420.11699999999996,129.004,14.9663,34.445,37.6862,97.2163,43.3688,54.8599,38.3812
chr6:135410655-135410656,420.73,128.725,14.9699,34.3883,37.6507,97.2252,43.4007,54.8599,38.3972
chr6:135410657-135410658,421.957,128.168,14.977,34.2748,37.5798,97.2429,43.4645,54.8599,38.4291
chr6:135410684-135410685,420.723,119.65799999999999,14.5638,32.4894,36.4504,95.8865,43.9982,53.8759,38.4539
chr6:135410691-135410692,411.539,116.406,14.1667,31.7819,36.0284,94.7199,43.9858,53.0567,38.2429
chr6:135410694-135410695,407.603,115.012,13.9965,31.4787,35.8475,94.2199,43.9805,52.7057,38.1525
chr6:135412138-135412139,68.5975,11.6578,2.2429099999999997,9.35816,26.2252,8.90426,11.2429,8.29078,6.845739999999999
chr6:135412141-135412142,70.6082,11.7323,2.22695,9.28369,26.4273,8.89362,11.2163,8.29078,6.86702
chr6:135412142-135412143,71.2784,11.7571,2.2216299999999998,9.25887,26.4947,8.89007,11.2074,8.29078,6.874110000000001
chr6:135412147-135412148,74.6294,11.8812,2.19504,9.13475,26.8316,8.87234,11.1631,8.29078,6.9095699999999995
chr6:135412148-135412149,75.2996,11.905999999999999,2.18972,9.10993,26.8989,8.868789999999999,11.1543,8.29078,6.91667
chr6:135412151-135412152,77.3103,11.9805,2.1737599999999997,9.03546,27.1011,8.85816,11.1277,8.29078,6.937939999999999
chr6:135412174-135412175,91.7961,12.5018,2.07979,8.5,28.5585,8.81915,10.9167,8.31206,7.079789999999999
chr6:135414889-135414890,378.961,9.90603,58.8972,45.8457,41.0479,84.2606,81.1844,27.4734,26.9574
chr6:135418387-135418388,466.332,14.5674,19.1206,124.947,45.3351,150.009,210.261,83.5727,94.8723
chr6:135418394-135418395,479.165,14.7039,19.617,127.541,45.1986,154.08,217.22299999999998,85.5089,97.0816
chr6:135418405-135418406,499.332,14.9184,20.3972,131.61700000000002,44.983999999999995,160.477,228.165,88.5514,100.553
chr6:135418415-135418416,517.665,15.1135,21.1064,135.32299999999998,44.788999999999994,166.293,238.112,91.3174,103.709
chr6:135418416-135418417,519.498,15.133,21.1773,135.69299999999998,44.7695,166.87400000000002,239.106,91.594,104.025
chr6:135418460-135418461,549.894,16.6046,23.2642,143.739,42.7943,184.548,278.328,100.339,111.374
chr6:135418464-135418465,552.035,16.7535,23.4557,144.399,42.5887,186.172,282.151,101.147,112.02
chr6:135418465-135418466,552.571,16.7908,23.5035,144.564,42.5372,186.578,283.106,101.34899999999999,112.181
chr6:135419592-135419593,452.77,13.4911,5.89184,19.461,31.2642,63.3457,52.422,34.1862,37.7606
chr6:135419599-135419600,458.727,13.578,6.00355,19.4486,31.0284,63.5691,52.9557,34.1613,37.9716
chr6:135422278-135422279,36.445,6.53901,2.64716,4.73759,14.0585,2.14894,7.52305,5.38475,3.34574
chr6:135422279-135422280,36.4894,6.50177,2.6453900000000004,4.73404,14.0567,2.1453900000000004,7.50887,5.402480000000001,3.3546099999999996
chr6:135424144-135424145,24.0514,4.51596,2.4078,4.02305,12.6773,5.856380000000001,7.36348,10.1082,6.53369
chr6:135424146-135424147,24.6401,4.51596,2.41489,4.03369,12.6525,5.87057,7.3883,10.0514,6.54787
chr6:135424292-135424293,43.0248,3.13298,1.22872,4.78901,14.6968,6.72695,10.3759,8.79255,7.11879
chr6:135424301-135424302,41.3493,2.9734,1.08511,4.91667,14.9681,6.71099,10.5195,8.760639999999999,7.150710000000001
chr6:135424302-135424303,41.1631,2.95567,1.06915,4.93085,14.9982,6.709219999999999,10.5355,8.75709,7.154260000000001
chr6:135424303-135424304,40.977,2.93794,1.05319,4.9450400000000005,15.0284,6.70745,10.5514,8.75355,7.1578
chr6:135426579-135426580,12.8511,7.3776600000000006,1.7659599999999998,6.88652,15.7004,3.8617,6.47695,5.4273,4.26596
chr6:135426620-135426621,17.2855,8.686169999999999,2.1294299999999997,7.395389999999999,17.0816,5.606380000000001,5.16844,5.790780000000001,4.26596
chr6:135426639-135426640,18.6472,8.95213,2.33511,7.441489999999999,17.4521,6.26596,4.71099,6.0656,4.18085
chr6:135426648-135426649,19.2695,9.04787,2.46277,7.42553,17.6277,6.60106,4.47163,6.24113,4.13298
chr6:135426651-135426652,19.477,9.07979,2.50532,7.420210000000001,17.6862,6.71277,4.39184,6.29965,4.11702
chr6:135426682-135426683,20.8865,9.196810000000001,2.9237599999999997,7.25887,18.1578,7.654260000000001,3.73759,6.88298,3.9521300000000004
chr6:135429989-135429990,11.6436,5.5602800000000006,0.9219860000000001,17.6188,16.9113,6.347519999999999,12.7252,8.602839999999999,3.73582
chr6:135430027-135430028,14.4752,5.42021,1.70567,19.1543,18.2394,7.0266,13.0124,8.84752,3.4787199999999996
chr6:135430034-135430035,14.6348,5.47163,1.8918400000000002,19.3156,18.4131,7.08333,13.0337,8.84574,3.4237599999999997
chr6:135430036-135430037,14.6702,5.48936,1.95213,19.3617,18.4628,7.097519999999999,13.0408,8.8422,3.4060300000000003
chr6:135430039-135430040,14.7234,5.51596,2.04255,19.4309,18.5372,7.11879,13.0514,8.83688,3.37943
chr6:135430040-135430041,14.7411,5.52482,2.0727,19.4539,18.5621,7.125889999999999,13.055,8.83511,3.37057
chr6:135430041-135430042,14.7589,5.53369,2.10284,19.477,18.5869,7.13298,13.0585,8.83333,3.3617
chr6:135430042-135430043,14.7766,5.54255,2.13298,19.5,18.6117,7.14007,13.0621,8.831560000000001,3.35284
chr6:135430045-135430046,14.8298,5.56915,2.2234,19.5691,18.6862,7.16135,13.0727,8.826239999999999,3.3262400000000003
chr6:135431506-135431507,1368.84,22.1507,115.615,255.482,68.1046,321.34,117.133,135.255,188.89
chr6:135431508-135431509,1367.66,22.1649,115.27799999999999,256.128,68.1968,322.404,117.64399999999999,135.83700000000002,189.72299999999998
chr6:135431563-135431564,1182.31,22.2819,90.1259,255.16099999999997,68.094,328.8,124.319,139.704,197.35299999999998
chr6:135431564-135431565,1177.62,22.2819,89.5319,255.00400000000002,68.0709,328.754,124.38799999999999,139.683,197.387
chr6:135431566-135431567,1168.26,22.2819,88.344,254.688,68.0248,328.661,124.527,139.64,197.454
chr6:135431574-135431575,1133.02,22.2535,84.0816,252.957,67.727,327.505,124.68299999999999,138.945,197.106
chr6:135449819-135449820,95.1206,9.304960000000001,8.56028,8.1383,23.5319,3.99645,17.5284,6.5141800000000005,2.85816
chr6:135449821-135449822,96.3387,9.35106,8.61525,8.15071,23.5479,4.00177,17.6135,6.47518,2.87411
chr6:135449825-135449826,98.4025,9.42908,8.686169999999999,8.17199,23.5762,4.00887,17.7695,6.41135,2.91667
chr6:135449826-135449827,98.9184,9.44858,8.7039,8.1773,23.5833,4.01064,17.8085,6.39539,2.9273
chr6:135449827-135449828,99.4344,9.46809,8.721630000000001,8.18262,23.5904,4.01241,17.8475,6.37943,2.93794
chr6:135449836-135449837,103.96600000000001,9.68085,8.81915,8.19326,23.6791,4.040780000000001,18.2358,6.27305,3.03369
chr6:135449895-135449896,123.16,10.8511,8.74823,8.04787,24.4202,4.27482,20.2216,5.8227,3.6578
chr6:135449896-135449897,123.17200000000001,10.8635,8.72695,8.04078,24.4379,4.28191,20.2376,5.81915,3.67021
chr6:135453636-135453637,25.7199,9.15426,2.1737599999999997,7.5656,20.0248,4.62589,6.599289999999999,11.3333,5.38298
chr6:135453747-135453748,32.0762,8.68972,5.00355,8.32092,18.8138,5.5141800000000005,7.4858199999999995,10.1011,5.106380000000001
chr6:135465982-135465983,427.846,32.6915,5.45035,15.0798,29.226999999999997,22.0762,26.734,16.6649,8.831560000000001
chr6:135465984-135465985,431.917,33.4326,5.48227,15.0904,29.3369,22.2535,26.8156,16.7216,8.870569999999999
chr6:135466030-135466031,510.723,49.8599,6.10461,15.2376,31.5798,25.8582,28.5975,17.9663,9.64894
chr6:135466038-135466039,508.496,53.4911,6.10461,15.1383,31.906,26.226999999999997,28.9379,18.094,9.74823
chr6:135466039-135466040,508.218,53.945,6.10461,15.1259,31.9468,26.273000000000003,28.9805,18.1099,9.760639999999999
chr6:135466259-135466260,198.56,173.243,2.45745,14.1933,37.5674,23.421999999999997,32.3369,13.3422,9.16489
chr6:135466260-135466261,198.012,173.66099999999997,2.44149,14.1933,37.5957,23.3901,32.2943,13.3191,9.15426
chr6:135466269-135466270,193.082,177.42700000000002,2.29787,14.1933,37.8511,23.1028,31.9113,13.1117,9.05851
chr6:135466271-135466272,192.479,178.041,2.27305,14.1897,37.8954,23.0479,31.828000000000003,13.0833,9.04078
chr6:135466273-135466274,192.36900000000003,178.43099999999998,2.25532,14.1826,37.9273,23.0018,31.7465,13.0727,9.0266
chr6:135466276-135466277,192.204,179.016,2.22872,14.172,37.9752,22.9326,31.6241,13.0567,9.00532
chr6:135466278-135466279,192.09400000000002,179.40599999999998,2.2109900000000002,14.1649,38.0071,22.8865,31.5426,13.0461,8.99113
chr6:135466279-135466280,192.03900000000002,179.601,2.20213,14.1613,38.023,22.8635,31.5018,13.0408,8.98404
chr6:135466283-135466284,190.266,179.736,2.18085,14.1117,38.0443,22.6862,31.2252,13.0975,8.9344
chr6:135466284-135466285,189.82299999999998,179.77,2.1755299999999997,14.0993,38.0496,22.6418,31.156,13.1117,8.92199
chr6:135466288-135466289,188.05,179.90400000000002,2.15426,14.0496,38.0709,22.4645,30.8794,13.1684,8.87234
chr6:135466292-135466293,186.27700000000002,180.03900000000002,2.13298,14.0,38.0922,22.2872,30.6028,13.2252,8.8227
chr6:135466298-135466299,183.61700000000002,180.24099999999999,2.10106,13.9255,38.1241,22.0213,30.1879,13.3103,8.74823
chr6:135466353-135466354,147.05700000000002,171.227,2.04255,13.1844,37.1348,18.9397,26.2996,14.765999999999998,8.13475
chr6:135466354-135466355,146.142,170.872,2.04433,13.1702,37.094,18.8706,26.2216,14.805,8.12589
chr6:135469217-135469218,85.6702,12.3511,4.54787,11.9929,22.8493,16.7376,14.4397,11.2411,6.51596
chr6:135469223-135469224,84.8617,12.2713,4.505319999999999,11.8493,22.844,16.6152,14.3546,11.405999999999999,6.505319999999999
chr6:135469227-135469228,84.3014,12.2145,4.49113,11.7784,22.8511,16.5443,14.2908,11.484000000000002,6.51241
chr6:135469228-135469229,84.1613,12.2004,4.48759,11.7606,22.8528,16.5266,14.2748,11.5035,6.5141800000000005
chr6:135469232-135469233,83.1011,12.1117,4.44149,11.6684,22.8493,16.4238,14.1791,11.555,6.505319999999999
chr6:135469233-135469234,82.7943,12.0869,4.4273,11.6436,22.8475,16.3954,14.1525,11.5656,6.50177
chr6:135469239-135469240,80.9539,11.9379,4.3422,11.4947,22.8369,16.2252,13.9929,11.6294,6.4805
chr6:135469265-135469266,72.9787,11.2926,3.9734,10.8493,22.7908,15.4876,13.3014,11.905999999999999,6.3883
chr6:135482711-135482712,33.6241,2.49823,4.00709,8.13475,23.2287,6.691489999999999,13.0762,9.11702,5.72695
chr6:135482712-135482713,33.773,2.4840400000000002,4.00177,8.11525,23.1915,6.673760000000001,13.1028,9.14894,5.7358199999999995
chr6:135482713-135482714,33.922,2.4698599999999997,3.99645,8.09574,23.1543,6.65603,13.1294,9.18085,5.744680000000001
chr6:135482721-135482722,35.0674,2.3617,3.9521300000000004,7.94681,22.8617,6.52482,13.3351,9.42553,5.8102800000000006
chr6:135482725-135482726,35.4787,2.3262400000000003,3.9237599999999997,7.89716,22.734,6.49645,13.4131,9.510639999999999,5.82447
chr6:135482726-135482727,35.5816,2.31738,3.91667,7.88475,22.7021,6.48936,13.4326,9.53191,5.82801
chr6:135482727-135482728,35.6844,2.30851,3.9095699999999995,7.8723399999999994,22.6702,6.48227,13.4521,9.553189999999999,5.83156
chr6:135482728-135482729,35.7872,2.29965,3.90248,7.85993,22.6383,6.47518,13.4716,9.57447,5.83511
chr6:135482730-135482731,36.0106,2.2783700000000002,3.8883,7.849289999999999,22.5869,6.46454,13.5301,9.62589,5.85461
chr6:135482732-135482733,36.2518,2.25355,3.87411,7.85284,22.5479,6.45745,13.6082,9.686169999999999,5.88652
chr6:135482769-135482770,40.7128,1.79433,3.6117,7.9184399999999995,21.8262,6.32624,15.0514,10.8014,6.47695
chr6:135482781-135482782,41.6011,1.7109900000000002,3.5266,8.0922,21.7961,6.33333,15.4858,11.0532,6.691489999999999
chr6:135483969-135483970,67.2482,55.1436,0.00531915,11.3741,22.4645,3.4929099999999997,8.395389999999999,5.23936,6.7641800000000005
chr6:135483987-135483988,73.4894,55.9149,0.0,11.445,22.156,3.48582,8.49823,5.29433,6.66135
chr6:135484070-135484071,79.3652,52.3493,0.0,10.289000000000001,18.3688,3.1205700000000003,9.23404,5.35461,6.12057
chr6:135484073-135484074,78.6684,52.0461,0.0,10.2145,18.2305,3.0992900000000003,9.25,5.34397,6.09929
chr6:135484082-135484083,75.8121,50.9184,0.0,9.96454,17.7677,3.03546,9.29787,5.2961,6.0141800000000005
chr6:135494748-135494749,184.725,9.71986,5.78191,32.016,25.4131,37.6064,18.5035,13.3262,8.98582
chr6:135494751-135494752,193.28400000000002,9.82092,5.96809,32.016,25.5461,37.7074,18.578,13.3741,9.118789999999999
chr6:135494752-135494753,196.137,9.854610000000001,6.03014,32.016,25.5904,37.7411,18.6028,13.3901,9.16312
chr6:135494754-135494755,201.842,9.92199,6.15426,32.016,25.6791,37.8085,18.6525,13.422,9.25177
chr6:135494760-135494761,218.959,10.1241,6.5266,32.016,25.945,38.0106,18.8014,13.5177,9.51773
chr6:135494765-135494766,233.22299999999998,10.2926,6.836880000000001,32.016,26.1667,38.1791,18.9255,13.5975,9.739360000000001
chr6:135494768-135494769,241.782,10.3936,7.02305,32.016,26.2996,38.2801,19.0,13.6454,9.87234
chr6:135494832-135494833,433.69,12.7713,10.1667,31.7021,28.5195,40.211,21.4025,13.210999999999999,11.695
chr6:135494836-135494837,443.449,12.9415,10.273,31.6596,28.6755,40.289,21.6082,13.1259,11.7518
chr6:135494860-135494861,502.00199999999995,13.9628,10.9113,31.4043,29.6117,40.7571,22.8422,12.6152,12.0922
chr6:135494861-135494862,504.441,14.0053,10.9379,31.3936,29.6507,40.7766,22.8936,12.594000000000001,12.1064
