0,9d99e0c01bea-Hudep2_ATAC,208b261f9712-Hudep2_D3_merged_CTCF.all,c901e1d003c0-Hudep2_BCL11A,f5c02463d20c-Hudep2_D0_GATA1.all,73b80df8d18d-HUDEP2_LRF_CHIP,f60a6201d4a2-Hudep2_D3_merged_GATA1.all,e4c0e83f0766-Hudep2_D3_merged_KLF1.all,2f18922967dc-Hudep2_D3_merged_LDB1.all,d29509edf3ff-Hudep2_D3_merged_TAL1.all
chr2:60784361-60784362,188.572,9.601239999999999,5.324380000000001,8.9938,53.1818,16.5475,19.75,4.78306,5.35331
chr2:60784364-60784365,192.533,9.59504,5.38636,9.09298,53.4421,16.5599,19.8678,4.80165,5.35331
chr2:60784411-60784412,253.94,9.54545,6.20868,11.1364,57.3843,16.6136,21.8719,5.32231,5.21488
chr2:60784460-60784461,272.72700000000003,9.776860000000001,6.092980000000001,13.6674,58.2521,15.8326,22.6095,6.45041,4.72314
chr2:60784637-60784638,94.5331,10.5992,3.75,12.9835,32.8657,12.4525,13.4752,7.1425600000000005,5.65909
chr2:60784639-60784640,93.2355,10.5868,3.7334699999999996,12.9008,32.626,12.4401,13.4008,7.113639999999999,5.67975
chr2:60784641-60784642,91.6405,10.5579,3.7004099999999998,12.780999999999999,32.3533,12.4277,13.3554,7.07645,5.70041
chr2:60784646-60784647,87.6529,10.4855,3.6177699999999997,12.4814,31.6715,12.3967,13.2417,6.98347,5.75207
chr2:60784647-60784648,86.8554,10.4711,3.60124,12.4215,31.5351,12.3905,13.219000000000001,6.96488,5.7624
chr2:60784694-60784695,66.4587,9.82025,2.8843,10.2769,27.843000000000004,12.0165,12.9731,6.3615699999999995,5.96694
chr2:60784709-60784710,60.8182,9.51033,2.63636,9.59504,26.7583,11.6756,12.9421,6.175619999999999,5.99793
chr2:60784722-60784723,57.5165,9.291319999999999,2.49587,9.25207,26.2645,11.4545,13.064,6.08884,6.0
chr2:60784723-60784724,57.2727,9.27479,2.4855400000000003,9.227269999999999,26.2293,11.437999999999999,13.0744,6.0826400000000005,6.0
chr2:60788099-60788100,160.74,55.7293,0.8347110000000001,9.46488,17.095,6.77893,13.9091,5.2624,4.29752
chr2:60792761-60792762,103.868,56.3492,0.989669,1.54339,9.543389999999999,5.73347,7.38223,2.63636,3.93595
chr2:60792771-60792772,107.649,57.8161,1.05165,1.54339,9.543389999999999,5.89876,7.175619999999999,2.69835,4.05992
chr2:60792845-60792846,114.93799999999999,60.4153,1.68182,1.8285099999999999,9.99793,6.36983,5.55165,3.7975199999999996,4.44421
chr2:60809100-60809101,420.75,162.895,2.30165,5.75413,30.3182,6.803719999999999,23.686,10.186,10.8409
chr2:60809103-60809104,420.124,164.264,2.2520700000000002,5.77893,30.3988,6.8966899999999995,23.7541,10.093,10.9277
chr2:60809104-60809105,419.915,164.72099999999998,2.2355400000000003,5.78719,30.4256,6.927689999999999,23.7769,10.062000000000001,10.9566
chr2:60816413-60816414,40.6798,5.19215,1.09504,8.84711,11.064,9.73554,9.90496,4.157019999999999,1.25
chr2:60816421-60816422,42.0847,5.1095,1.02893,8.83058,11.1632,10.0331,9.97107,4.1405,1.25
chr2:60816475-60816476,47.5455,4.42149,0.49586800000000003,8.601239999999999,10.8595,11.564,10.2066,3.8181800000000004,1.10124
chr2:60816482-60816483,47.4442,4.34917,0.438017,8.57231,10.7149,11.6219,10.2066,3.7458699999999996,1.07231
chr2:60816483-60816484,47.4298,4.33884,0.429752,8.56818,10.6942,11.6302,10.2066,3.7355400000000003,1.06818
chr2:60816484-60816485,47.4153,4.32851,0.42148800000000003,8.56405,10.6736,11.6384,10.2066,3.7252099999999997,1.06405
chr2:60816486-60816487,47.3864,4.30785,0.404959,8.55579,10.6322,11.655,10.2066,3.70455,1.05579
chr2:60816487-60816488,47.3719,4.29752,0.396694,8.55165,10.6116,11.6632,10.2066,3.69421,1.05165
chr2:60816492-60816493,46.8223,4.239669999999999,0.35537199999999997,8.5124,10.4401,11.655,10.1818,3.6177699999999997,1.03099
chr2:60816493-60816494,46.6488,4.22727,0.347107,8.50207,10.3967,11.6467,10.1736,3.5991699999999995,1.02686
chr2:60816494-60816495,46.4752,4.21488,0.338843,8.49174,10.3533,11.6384,10.1653,3.5805800000000003,1.02273
chr2:60816495-60816496,46.3017,4.20248,0.330579,8.4814,10.3099,11.6302,10.157,3.56198,1.0186
chr2:60823766-60823767,279.184,5.79752,5.55992,17.0661,17.7686,42.9174,19.2397,17.1508,26.2066
chr2:60869631-60869632,46.9752,54.0847,0.0,5.1405,11.7231,1.03306,4.33678,6.48347,2.60331
chr2:60901816-60901817,309.38,53.8967,1.09711,5.84091,16.2025,2.22934,6.8595,5.03719,5.28306
chr2:60901817-60901818,311.432,54.0806,1.1115700000000002,5.83884,16.2273,2.2231400000000003,6.87603,5.0206599999999995,5.32231
chr2:60901828-60901829,334.0,56.1033,1.2706600000000001,5.81612,16.5,2.15496,7.05785,4.83884,5.75413
chr2:60901835-60901836,348.36199999999997,57.3905,1.3719,5.80165,16.6736,2.11157,7.17355,4.72314,6.02893
chr2:60901898-60901899,413.66900000000004,63.0992,3.2975199999999996,5.16942,16.5888,1.69628,8.913219999999999,4.04545,9.086780000000001
chr2:60901899-60901900,413.293,63.0537,3.33471,5.15083,16.5661,1.69215,8.94215,4.04752,9.1343
chr2:61068087-61068088,10.2541,3.85744,2.50826,3.04752,3.0,1.6466900000000002,1.14669,4.05165,0.5950409999999999
chr2:61068192-61068193,9.05165,3.0020700000000002,2.5371900000000003,4.44835,3.37603,1.03719,3.3181800000000004,4.68182,0.493802
chr2:61076442-61076443,12.6178,2.18802,0.0,2.20661,4.75826,2.7913200000000002,5.97521,2.1095,1.5062
chr2:61076452-61076453,13.7955,2.27066,0.0,2.20661,4.696280000000001,2.87397,6.03719,2.41942,1.52686
chr2:61076570-61076571,15.876,2.47934,0.46281000000000005,2.0247900000000003,5.40496,2.32438,6.46074,6.909089999999999,1.8533099999999998
chr2:61076571-61076572,15.8161,2.47727,0.471074,2.02893,5.41942,2.30785,6.46281,6.93595,1.8533099999999998
chr2:61076581-61076582,15.2169,2.45661,0.553719,2.07025,5.56405,2.14256,6.48347,7.20455,1.8533099999999998
chr2:61076590-61076591,14.6446,2.43802,0.628099,2.1157,5.696280000000001,1.99174,6.49793,7.43802,1.8512400000000002
chr2:61076595-61076596,14.1798,2.42769,0.669421,2.17769,5.77893,1.8987599999999998,6.4876,7.530989999999999,1.8409099999999998
chr2:61076597-61076598,13.9938,2.42355,0.68595,2.20248,5.81198,1.8615700000000002,6.48347,7.56818,1.8367799999999999
chr2:61112121-61112122,17.4855,9.59711,4.68388,10.6343,12.6694,7.514460000000001,6.9938,7.80785,3.6611599999999997
chr2:61112127-61112128,18.9112,9.73347,4.74587,10.7583,12.7562,7.489669999999999,7.13017,7.70868,3.63636
chr2:61112128-61112129,19.1488,9.7562,4.7562,10.7789,12.7707,7.485539999999999,7.152889999999999,7.69215,3.6322300000000003
chr2:61112129-61112130,19.3864,9.77893,4.76653,10.7996,12.7851,7.4814,7.175619999999999,7.675619999999999,3.6281
chr2:61112252-61112253,43.6302,9.43388,5.86364,11.5888,14.2397,9.090910000000001,11.1219,6.8574399999999995,3.08678
chr6:135373035-135373036,89.5124,7.8285100000000005,1.9669400000000001,18.0021,19.8017,13.407,13.1818,7.991739999999999,7.94008
chr6:135373044-135373045,93.9421,7.966939999999999,2.16736,18.3017,19.6384,13.7459,13.2789,7.9938,7.92975
chr6:135373045-135373046,94.43799999999999,7.989669999999999,2.19421,18.3368,19.6074,13.7872,13.2934,7.99587,7.927689999999999
chr6:135373046-135373047,94.9339,8.0124,2.22107,18.3719,19.5764,13.8285,13.3079,7.99793,7.925619999999999
chr6:135373047-135373048,95.4298,8.03512,2.2479299999999998,18.407,19.5455,13.8698,13.3223,8.0,7.92355
chr6:135373054-135373055,98.9008,8.19421,2.43595,18.6529,19.3285,14.1591,13.4236,8.01446,7.909089999999999
chr6:135375445-135375446,231.878,24.4421,3.7458699999999996,18.7066,60.4855,21.2397,47.7273,23.0062,11.5186
chr6:135375472-135375473,279.165,25.0744,4.18595,20.4793,66.3554,23.2355,54.1674,25.4421,12.5041
chr6:135375473-135375474,280.51,25.0806,4.19421,20.5289,66.5372,23.2934,54.3657,25.5186,12.5372
chr6:135375474-135375475,281.855,25.0868,4.20248,20.5785,66.719,23.3512,54.56399999999999,25.595,12.5702
chr6:135375476-135375477,284.545,25.0992,4.21901,20.6777,67.0826,23.4669,54.9607,25.7479,12.6364
chr6:135375498-135375499,314.88,25.1426,4.38223,21.8988,71.6405,25.4649,60.0682,27.5785,13.530999999999999
chr6:135375506-135375507,326.302,25.1095,4.43182,22.4112,73.5909,26.5723,62.3161,28.3223,13.9442
chr6:135375507-135375508,327.72900000000004,25.1054,4.43802,22.4752,73.8347,26.7107,62.5971,28.4153,13.9959
chr6:135375527-135375528,342.163,24.811999999999998,4.42149,23.2996,77.0599,29.1983,66.3905,29.5372,14.8884
chr6:135375536-135375537,347.537,24.6632,4.40289,23.6343,78.3802,30.2955,67.9525,29.9835,15.2789
chr6:135376009-135376010,1909.63,34.1488,55.0537,45.5992,83.6033,126.26700000000001,328.31,32.0971,35.343
chr6:135376055-135376056,1871.77,32.186,54.4236,41.8285,78.188,109.465,333.473,30.9793,37.7603
chr6:135376477-135376478,639.136,21.093000000000004,9.57645,13.5331,51.5351,25.7748,77.3678,14.2107,22.374000000000002
chr6:135376527-135376528,720.054,22.2438,10.2955,13.8244,49.6612,27.2562,64.3616,11.0021,22.3678
chr6:135376544-135376545,727.9069999999999,22.2397,10.3079,14.0558,48.9938,28.6136,60.4835,10.3554,22.1488
chr6:135395074-135395075,293.138,16.1219,3.5681800000000004,55.1488,37.5103,92.3905,48.4814,28.0124,26.7975
chr6:135395075-135395076,295.26,16.1116,3.5785099999999996,55.4318,37.5764,92.8822,48.6653,28.1281,26.936
chr6:135395076-135395077,297.382,16.1012,3.5888400000000003,55.7149,37.6426,93.374,48.8492,28.2438,27.0744
chr6:135395716-135395717,81.7955,17.1694,2.11983,35.5413,27.3988,42.3864,40.8347,20.2893,16.8161
chr6:135395717-135395718,81.781,17.1322,2.1281,35.4463,27.3864,42.157,40.686,20.1839,16.7335
chr6:135395726-135395727,81.6508,16.7975,2.20248,34.5909,27.2748,40.093,39.3471,19.2355,15.9897
chr6:135396287-135396288,113.99799999999999,48.2769,3.7376,19.7893,34.1921,19.5909,34.0785,18.7541,9.79752
chr6:135396298-135396299,123.20200000000001,49.3037,3.5144599999999997,19.2252,34.7769,19.1095,33.2831,18.4174,9.64669
chr6:135396360-135396361,154.372,49.3409,2.85331,16.0124,35.0888,16.219,30.0165,15.5021,8.73967
chr6:135396364-135396365,153.884,48.9277,2.84504,15.8223,34.8988,16.0289,29.9504,15.2624,8.68182
chr6:135408716-135408717,55.4277,15.5041,5.0062,9.3595,24.1364,3.59711,6.55992,9.834710000000001,3.5
chr6:135408724-135408725,55.2128,15.4876,4.8905,9.49174,23.9545,3.7128099999999997,6.80785,9.68595,3.5
chr6:135409145-135409146,54.25,8.44835,2.7252099999999997,6.1095,14.1054,4.4793400000000005,13.6777,13.0455,6.0186
chr6:135409152-135409153,55.4215,8.37603,2.69628,6.1673599999999995,13.9752,4.53719,13.8079,13.0599,5.989669999999999
chr6:135409180-135409181,57.7521,8.37603,2.53926,6.39876,13.5372,4.60331,13.9566,12.9525,5.87397
chr6:135410147-135410148,176.49400000000003,19.5661,4.63636,8.06818,20.9153,12.5269,21.7872,14.1033,10.1839
chr6:135410173-135410174,170.28900000000002,21.5806,4.7706599999999995,7.55785,22.0165,12.2314,21.6798,14.1033,10.7211
chr6:135410178-135410179,168.16099999999997,21.9008,4.80165,7.46488,22.1612,12.1488,21.6694,14.1033,10.7727
chr6:135410620-135410621,396.217,137.44799999999998,14.7975,36.188,38.7397,96.4731,42.25,54.562,37.7252
chr6:135410621-135410622,397.566,137.329,14.8202,36.1632,38.7293,96.5723,42.2893,54.6178,37.7603
chr6:135410623-135410624,400.264,137.089,14.8657,36.1136,38.7087,96.7707,42.3678,54.7293,37.8306
chr6:135410639-135410640,421.851,135.171,15.2293,35.7169,38.5434,98.3574,42.9959,55.6219,38.3926
chr6:135410650-135410651,429.715,131.60299999999998,15.2748,34.9897,38.0888,98.4711,43.405,55.6219,38.5971
chr6:135410653-135410654,431.86,130.63,15.2872,34.7913,37.9649,98.5021,43.5165,55.6219,38.6529
chr6:135410654-135410655,432.574,130.306,15.2913,34.7252,37.9236,98.5124,43.5537,55.6219,38.6715
chr6:135410655-135410656,433.289,129.981,15.2955,34.6591,37.8822,98.5227,43.5909,55.6219,38.6901
chr6:135410657-135410658,434.719,129.333,15.3037,34.5269,37.7996,98.5434,43.6653,55.6219,38.7273
chr6:135410684-135410685,428.63199999999995,120.376,14.7707,32.6426,36.5351,96.5909,44.1736,54.3822,38.6839
chr6:135410691-135410692,423.86,117.63,14.5248,32.0558,36.157,95.7893,44.2521,53.8512,38.593
chr6:135410694-135410695,419.273,116.006,14.3264,31.7025,35.9463,95.2066,44.2459,53.4421,38.4876
chr6:135412138-135412139,67.9215,11.687999999999999,2.18182,9.36983,26.124000000000002,8.772730000000001,11.2996,8.18388,6.863639999999999
chr6:135412141-135412142,70.0475,11.7707,2.1611599999999997,9.28926,26.3326,8.75207,11.2727,8.17355,6.886360000000001
chr6:135412142-135412143,70.8285,11.7996,2.15496,9.26033,26.4112,8.74793,11.2624,8.17355,6.89463
chr6:135412147-135412148,74.7335,11.9442,2.12397,9.1157,26.8037,8.727269999999999,11.2107,8.17355,6.93595
chr6:135412148-135412149,75.5145,11.9731,2.11777,9.086780000000001,26.8822,8.723139999999999,11.2004,8.17355,6.944210000000001
chr6:135412151-135412152,77.8574,12.0599,2.09917,9.0,27.1178,8.71074,11.1694,8.17355,6.969010000000001
chr6:135412174-135412175,92.031,12.5227,2.07231,8.479339999999999,28.5475,8.78926,10.9029,8.26033,7.072310000000001
chr6:135414889-135414890,383.975,9.663219999999999,59.31399999999999,45.8409,41.2624,84.2624,81.2355,27.4483,26.6818
chr6:135418387-135418388,471.403,14.3843,19.2355,125.73100000000001,45.6715,150.16299999999998,209.7,83.6798,95.6322
chr6:135418394-135418395,486.217,14.5103,19.8017,128.684,45.5826,154.548,217.19799999999998,85.7996,98.1281
chr6:135418405-135418406,509.717,14.7603,20.7107,133.434,45.3326,162.002,229.94799999999998,89.345,102.17399999999999
chr6:135418415-135418416,524.5830000000001,15.0289,21.3306,136.533,45.0227,167.178,239.38,91.845,104.715
chr6:135418416-135418417,525.419,15.0599,21.3719,136.721,44.9835,167.535,240.107,92.0227,104.855
chr6:135418460-135418461,557.769,16.6839,23.4938,145.08100000000002,42.8223,185.692,280.221,101.056,112.035
chr6:135418464-135418465,557.198,16.7996,23.5764,145.238,42.5992,186.87400000000002,282.998,101.56,112.382
chr6:135418465-135418466,557.056,16.8285,23.5971,145.27700000000002,42.5434,187.169,283.692,101.686,112.469
chr6:135419592-135419593,466.36800000000005,13.593,6.0186,19.4339,31.4525,64.2293,52.8843,34.6302,38.031
chr6:135419599-135419600,473.31,13.6942,6.14876,19.4194,31.1777,64.4897,53.5062,34.6012,38.2769
chr6:135422278-135422279,36.5806,6.52479,2.6095,4.73554,14.0062,2.13223,7.485539999999999,5.3657,3.2995900000000002
chr6:135422279-135422280,36.6322,6.4814,2.60744,4.7314,14.0041,2.1281,7.469010000000001,5.38636,3.3099199999999995
chr6:135424144-135424145,23.564,4.55992,2.43388,4.04752,12.6446,5.79132,7.27893,10.0021,6.49793
chr6:135424146-135424147,24.25,4.55992,2.44215,4.05992,12.6157,5.80785,7.30785,9.93595,6.51446
chr6:135424292-135424293,44.4132,3.15496,1.20455,4.71281,14.7913,6.7438,10.4587,8.840910000000001,7.055789999999999
chr6:135424301-135424302,42.4607,2.96901,1.03719,4.8615699999999995,15.1074,6.725210000000001,10.626,8.80372,7.092980000000001
chr6:135424302-135424303,42.2438,2.94835,1.0186,4.8781,15.1426,6.723139999999999,10.6446,8.79959,7.097110000000001
chr6:135424303-135424304,42.0269,2.92769,1.0,4.89463,15.1777,6.72107,10.6632,8.79545,7.10124
chr6:135426579-135426580,12.8471,7.39876,1.7686,6.8884300000000005,15.7335,3.8595,6.47314,5.41529,4.28926
chr6:135426620-135426621,17.3326,8.71694,2.1095,7.41942,17.0744,5.5826400000000005,5.15496,5.77686,4.2686
chr6:135426639-135426640,18.9814,9.1095,2.26653,7.57645,17.5062,6.28926,4.68388,5.97314,4.19008
chr6:135426648-135426649,19.7066,9.22107,2.41529,7.55785,17.7107,6.67975,4.40496,6.17769,4.1343
chr6:135426651-135426652,19.9483,9.25826,2.46488,7.55165,17.7789,6.80992,4.31198,6.24587,4.1157
chr6:135426682-135426683,21.1736,9.27893,2.93182,7.305789999999999,18.2107,7.74587,3.7148800000000004,6.8595,3.96901
chr6:135429989-135429990,11.8946,5.46694,0.8264459999999999,17.6591,16.875999999999998,6.342980000000001,12.7831,8.61983,3.7334699999999996
chr6:135430027-135430028,14.6364,5.407019999999999,1.69835,19.2004,18.2789,7.030989999999999,13.0351,8.86364,3.45455
chr6:135430034-135430035,14.9256,5.43595,1.8429799999999998,19.3884,18.4814,7.11777,13.0496,8.892560000000001,3.4111599999999997
chr6:135430036-135430037,15.0083,5.44421,1.8843,19.4421,18.5393,7.1425600000000005,13.0537,8.900830000000001,3.39876
chr6:135430039-135430040,15.1322,5.4566099999999995,1.94628,19.5227,18.625999999999998,7.17975,13.0599,8.913219999999999,3.3801699999999997
chr6:135430040-135430041,15.1529,5.46694,1.9814,19.5496,18.655,7.18802,13.064,8.91116,3.3698300000000003
chr6:135430041-135430042,15.1736,5.47727,2.01653,19.5764,18.6839,7.196280000000001,13.0682,8.909089999999999,3.3595
chr6:135430042-135430043,15.1942,5.4876,2.05165,19.6033,18.7128,7.20455,13.0723,8.90702,3.3491699999999995
chr6:135430045-135430046,15.2562,5.5186,2.15702,19.6839,18.7996,7.22934,13.0847,8.900830000000001,3.3181800000000004
chr6:135431506-135431507,1393.53,22.2169,118.42399999999999,258.496,68.5351,325.033,118.023,137.033,191.331
chr6:135431508-135431509,1392.15,22.2335,118.031,259.248,68.6426,326.27299999999997,118.618,137.711,192.30200000000002
chr6:135431563-135431564,1190.48,22.345,90.4298,257.155,68.4855,331.467,125.53299999999999,141.469,199.248
chr6:135431564-135431565,1185.67,22.3368,89.8802,256.835,68.4256,331.184,125.49799999999999,141.291,199.107
chr6:135431566-135431567,1176.06,22.3202,88.781,256.194,68.3058,330.61800000000005,125.428,140.936,198.826
chr6:135431574-135431575,1137.61,22.2541,84.3843,253.632,67.8264,328.353,125.147,139.514,197.702
chr6:135449819-135449820,95.0062,9.30165,8.59298,8.142560000000001,23.4979,4.0186,17.5,6.52893,2.8285099999999996
chr6:135449821-135449822,96.2087,9.34711,8.6343,8.15496,23.5145,4.02273,17.5909,6.49174,2.85331
chr6:135449825-135449826,98.6136,9.43802,8.71694,8.17975,23.5475,4.03099,17.7727,6.4173599999999995,2.90289
chr6:135449826-135449827,99.2149,9.46074,8.7376,8.18595,23.5558,4.03306,17.8182,6.39876,2.91529
chr6:135449827-135449828,99.8161,9.48347,8.75826,8.19215,23.564,4.03512,17.8636,6.38017,2.92769
chr6:135449836-135449837,105.227,9.68802,8.94421,8.24793,23.6384,4.053719999999999,18.2727,6.21281,3.03926
chr6:135449895-135449896,126.84299999999999,10.9298,8.95455,8.09711,24.406999999999996,4.196280000000001,20.4442,5.75207,3.66322
chr6:135449896-135449897,126.85700000000001,10.9442,8.92975,8.08884,24.4277,4.20455,20.4628,5.74793,3.67769
chr6:135453636-135453637,25.7045,9.25,2.07438,7.54752,20.093,4.60331,6.58678,11.3492,5.44215
chr6:135453747-135453748,32.2748,8.74174,5.02479,8.33264,18.8864,5.59917,7.6074399999999995,10.1384,5.0206599999999995
chr6:135465982-135465983,433.463,32.2459,5.49174,15.1384,29.3161,22.2149,26.7025,16.625999999999998,8.8781
chr6:135465984-135465985,438.566,32.7087,5.5206599999999995,15.1674,29.4236,22.4091,26.7645,16.6756,8.93182
chr6:135466030-135466031,516.1759999999999,49.7521,6.10744,15.2872,31.6157,26.0145,28.6198,18.031,9.708680000000001
chr6:135466038-135466039,522.192,52.4793,6.157019999999999,15.2541,31.8471,26.3946,28.9008,18.2459,9.77479
chr6:135466039-135466040,522.944,52.8202,6.16322,15.25,31.875999999999998,26.4421,28.936,18.2727,9.78306
chr6:135466259-135466260,194.872,175.55599999999998,2.38843,14.2665,37.7438,23.5331,32.4752,13.1302,9.19215
chr6:135466260-135466261,194.233,176.043,2.36983,14.2665,37.7769,23.4959,32.4256,13.1033,9.17975
chr6:135466269-135466270,193.657,178.08900000000003,2.2768599999999997,14.2293,37.9442,23.2541,31.9979,13.0475,9.105369999999999
chr6:135466271-135466272,193.52900000000002,178.543,2.2562,14.2211,37.9814,23.2004,31.9029,13.0351,9.08884
chr6:135466273-135466274,193.40099999999998,178.998,2.2355400000000003,14.2128,38.0186,23.1467,31.8079,13.0227,9.07231
chr6:135466276-135466277,193.209,179.68,2.20455,14.2004,38.0744,23.0661,31.6653,13.0041,9.04752
chr6:135466278-135466279,193.081,180.13400000000001,2.18388,14.1921,38.1116,23.0124,31.5702,12.9917,9.03099
chr6:135466279-135466280,193.017,180.362,2.17355,14.187999999999999,38.1302,22.9855,31.5227,12.9855,9.022730000000001
chr6:135466283-135466284,192.76,181.271,2.13223,14.1715,38.2045,22.8781,31.3326,12.9607,8.98967
chr6:135466284-135466285,192.696,181.498,2.1219,14.1674,38.2231,22.8512,31.2851,12.9545,8.9814
chr6:135466288-135466289,192.44,182.407,2.08058,14.1508,38.2975,22.7438,31.095,12.9298,8.94835
chr6:135466292-135466293,190.826,182.752,2.05165,14.1033,38.3347,22.561999999999998,30.8058,12.9731,8.89669
chr6:135466298-135466299,187.727,182.988,2.0144599999999997,14.0165,38.3719,22.2521,30.3223,13.0723,8.80992
chr6:135466353-135466354,148.388,173.0,2.02893,13.1322,37.3017,18.8264,26.2252,14.686,8.0124
chr6:135466354-135466355,147.322,172.58700000000002,2.03099,13.1157,37.2541,18.7459,26.1343,14.7314,8.00207
chr6:135469217-135469218,86.2934,12.374,4.53099,11.9483,22.8678,16.7583,14.4628,11.3161,6.51446
chr6:135469223-135469224,85.314,12.2748,4.5062,11.8244,22.8802,16.6343,14.3512,11.4525,6.52686
chr6:135469227-135469228,84.6612,12.2087,4.489669999999999,11.7417,22.8884,16.5517,14.2769,11.5434,6.53512
chr6:135469228-135469229,84.4979,12.1921,4.48554,11.7211,22.8905,16.531,14.2583,11.5661,6.53719
chr6:135469232-135469233,83.845,12.126,4.46901,11.6384,22.8988,16.4483,14.1839,11.657,6.54545
chr6:135469233-135469234,83.6818,12.1095,4.46488,11.6178,22.9008,16.4277,14.1653,11.6798,6.54752
chr6:135469239-135469240,82.7025,12.0103,4.44008,11.4938,22.9132,16.3037,14.0537,11.8161,6.55992
chr6:135469265-135469266,73.5227,11.2996,4.0206599999999995,10.814,22.8285,15.4855,13.2996,12.0455,6.43182
chr6:135482711-135482712,33.8388,2.4628099999999997,4.06818,8.06198,23.2521,6.6115699999999995,13.0599,9.165289999999999,5.7376
chr6:135482712-135482713,33.9587,2.45248,4.05992,8.04752,23.2149,6.6033100000000005,13.0826,9.19008,5.74174
chr6:135482713-135482714,34.0785,2.44215,4.05165,8.03306,23.1777,6.595039999999999,13.1054,9.21488,5.74587
chr6:135482721-135482722,35.0372,2.3595,3.9855400000000003,7.91736,22.8802,6.52893,13.2872,9.413219999999999,5.77893
chr6:135482725-135482726,35.5165,2.31818,3.9524800000000004,7.8595,22.7314,6.49587,13.3781,9.5124,5.79545
chr6:135482726-135482727,35.6364,2.30785,3.94421,7.845039999999999,22.6942,6.4876,13.4008,9.537189999999999,5.79959
chr6:135482727-135482728,35.7562,2.29752,3.93595,7.83058,22.656999999999996,6.4793400000000005,13.4236,9.56198,5.803719999999999
chr6:135482728-135482729,35.876,2.2871900000000003,3.92769,7.81612,22.6198,6.47107,13.4463,9.586780000000001,5.80785
chr6:135482730-135482731,36.1157,2.26653,3.9111599999999997,7.78719,22.5455,6.45455,13.4917,9.63636,5.81612
chr6:135482732-135482733,36.3554,2.24587,3.8946300000000003,7.758260000000001,22.4711,6.43802,13.5372,9.68595,5.824380000000001
chr6:135482769-135482770,40.8326,1.79545,3.5888400000000003,7.83058,21.6963,6.2933900000000005,15.0041,10.8017,6.42975
chr6:135482781-135482782,41.75,1.69628,3.48967,8.00413,21.6467,6.2933900000000005,15.4752,11.0744,6.677689999999999
chr6:135483969-135483970,67.6942,55.3554,0.0,11.4112,22.561999999999998,3.5,8.37397,5.22727,6.75413
chr6:135483987-135483988,75.095,56.4711,0.0,11.5599,22.4132,3.5,8.44835,5.30165,6.6425600000000005
chr6:135484070-135484071,80.1901,52.593,0.0,10.3368,18.3884,3.1405,9.25207,5.3719,6.1405
chr6:135484073-135484074,79.3781,52.2397,0.0,10.25,18.2273,3.1157,9.270660000000001,5.3595,6.1157
chr6:135484082-135484083,76.9421,51.1798,0.0,9.98967,17.7438,3.0413200000000002,9.32645,5.32231,6.04132
chr6:135494748-135494749,177.717,9.65289,5.76653,32.0599,25.4607,37.686,18.3802,13.4835,9.00413
chr6:135494751-135494752,187.69,9.770660000000001,5.98347,32.0599,25.6157,37.8037,18.4669,13.5393,9.159089999999999
chr6:135494752-135494753,191.014,9.80992,6.05579,32.0599,25.6674,37.843,18.4959,13.5579,9.21074
chr6:135494754-135494755,197.66299999999998,9.88843,6.20041,32.0599,25.7707,37.9215,18.5537,13.595,9.31405
chr6:135494760-135494761,217.61,10.124,6.6343,32.0599,26.0806,38.157,18.7273,13.7066,9.62397
chr6:135494765-135494766,231.33900000000003,10.2686,6.8719,32.0393,26.2562,38.2707,18.8512,13.7169,9.79959
chr6:135494768-135494769,239.576,10.3554,7.014460000000001,32.0269,26.3616,38.3388,18.9256,13.7231,9.90496
chr6:135494832-135494833,437.017,12.7789,10.2665,31.719,28.4628,40.1839,21.3988,13.2293,11.7417
chr6:135494836-135494837,447.52099999999996,12.9277,10.4318,31.7025,28.5372,40.2748,21.5723,13.1632,11.7996
chr6:135494860-135494861,515.101,14.0806,11.2066,31.4298,29.5475,40.8202,22.9607,12.593,12.1901
chr6:135494861-135494862,516.477,14.1116,11.2128,31.4194,29.5847,40.8388,23.0,12.5744,12.1942
chr6:135495843-135495844,172.00799999999998,12.0847,5.8326400000000005,15.8802,22.8409,42.876000000000005,24.7128,25.25,23.5124
chr6:135495844-135495845,173.382,12.157,5.80992,15.8678,22.8202,42.8988,24.7211,25.2769,23.5165
chr6:135495876-135495877,206.93599999999998,14.0083,5.14876,15.3058,22.2913,42.7335,24.8533,25.7397,23.2521
chr6:135495878-135495879,208.382,14.095,5.1115699999999995,15.2603,22.2665,42.6674,24.8533,25.7438,23.2107
chr6:135495880-135495881,209.829,14.1818,5.074380000000001,15.2149,22.2417,42.6012,24.8533,25.7479,23.1694
chr6:135495887-135495888,214.89,14.4855,4.94421,15.0558,22.155,42.3698,24.8533,25.7624,23.0248
chr6:135501740-135501741,1125.04,17.5124,4.97107,7.84917,94.8533,14.1942,69.9649,15.1715,14.5455
chr6:135501782-135501783,1053.7,19.8719,5.99174,8.75826,89.5558,15.124,71.5517,16.6012,16.0372
chr6:135501788-135501789,1037.8,20.1322,6.07851,8.88223,88.7872,15.186,71.6012,16.7996,16.1736
chr6:135501789-135501790,1035.14,20.1756,6.092980000000001,8.90289,88.6591,15.1963,71.6095,16.8326,16.1963
chr6:135501802-135501803,962.758,20.4442,6.22727,9.171489999999999,86.2955,15.2769,70.9917,17.3161,16.7066
