0,dc40f17e2081-Hudep2_ATAC,d8c53a171a5d-Hudep2_D3_merged_CTCF.all,a95057f6ddf5-Hudep2_BCL11A,e14214331f97-Hudep2_D0_GATA1.all,cc2410e9fe9b-HUDEP2_LRF_CHIP,23219c20dab0-Hudep2_D3_merged_GATA1.all,1807765d87c9-Hudep2_D3_merged_KLF1.all,75b959ea16be-Hudep2_D3_merged_LDB1.all,7a1f325ee3b3-Hudep2_D3_merged_TAL1.all
chr2:60784361-60784362,181.18,9.4116,5.013809999999999,9.11464,53.0898,15.9627,19.8052,4.95028,5.15055
chr2:60784364-60784365,185.083,9.432319999999999,5.0801099999999995,9.243089999999999,53.3011,16.0166,19.9088,4.97928,5.1547
chr2:60784411-60784412,236.863,9.62017,5.84392,11.1588,56.232,16.424,21.4434,5.47652,5.09807
chr2:60784460-60784461,254.304,9.853589999999999,5.81077,13.3204,56.7831,15.5539,21.9282,6.3853599999999995,4.736190000000001
chr2:60784637-60784638,98.8398,10.4448,3.60359,12.8108,33.6077,12.4351,14.0732,7.13812,5.55249
chr2:60784639-60784640,96.9613,10.4309,3.57597,12.7279,33.3066,12.4213,13.9959,7.11602,5.57459
chr2:60784641-60784642,95.48899999999999,10.4144,3.5511,12.6464,33.0649,12.4102,13.942,7.09254,5.5925400000000005
chr2:60784646-60784647,92.8232,10.366,3.49586,12.4461,32.6091,12.3895,13.866,7.03039,5.62707
chr2:60784647-60784648,92.2901,10.3564,3.48481,12.4061,32.518,12.3854,13.8508,7.01796,5.63398
chr2:60784694-60784695,66.3895,9.714089999999999,2.92265,10.4337,28.0193,11.8039,13.1064,6.4074599999999995,5.93646
chr2:60784709-60784710,62.6188,9.506910000000001,2.75691,9.9779,27.2942,11.575999999999999,13.0856,6.28315,5.95718
chr2:60784722-60784723,58.7044,9.255519999999999,2.70304,9.58287,26.5401,11.1091,13.0497,6.1574599999999995,5.95718
chr2:60784723-60784724,58.4033,9.236189999999999,2.6989,9.552489999999999,26.482,11.0732,13.047,6.1477900000000005,5.95718
chr2:60788099-60788100,151.503,53.7887,0.765193,9.2279,16.8149,6.43785,13.7735,5.5069099999999995,4.3646400000000005
chr2:60792761-60792762,96.5815,53.7086,1.04006,1.69475,9.54006,5.53315,7.3674,2.84945,3.87155
chr2:60792771-60792772,100.587,55.1588,1.10912,1.68094,9.609119999999999,5.68508,7.14641,2.91851,3.95442
chr2:60792845-60792846,106.34,57.3356,1.66298,1.84392,9.83287,6.0400599999999995,5.6174,3.90608,4.3384
chr2:60809100-60809101,399.244,156.175,2.20166,5.752759999999999,30.0055,6.6616,23.1685,9.91713,10.5622
chr2:60809103-60809104,398.82599999999996,157.091,2.16851,5.769340000000001,30.0594,6.72376,23.2141,9.85497,10.6202
chr2:60809104-60809105,398.686,157.39600000000002,2.15746,5.774859999999999,30.0773,6.74448,23.2293,9.83425,10.6395
chr2:60816413-60816414,37.5207,5.2279,1.05249,8.73343,10.720999999999998,9.287289999999999,9.77624,3.86602,1.23895
chr2:60816421-60816422,39.0235,5.1174,0.986188,8.73343,10.7431,9.60773,9.84254,3.88812,1.21685
chr2:60816475-60816476,43.6948,4.44613,0.538674,8.5221,10.3108,11.0138,10.0083,3.70718,1.06768
chr2:60816482-60816483,43.511,4.35912,0.480663,8.464089999999999,10.1561,11.1008,9.98895,3.6395,1.04834
chr2:60816483-60816484,43.4848,4.34669,0.472376,8.4558,10.134,11.1133,9.986189999999999,3.62983,1.04558
chr2:60816484-60816485,43.4586,4.33425,0.464088,8.447510000000001,10.1119,11.1257,9.98343,3.62017,1.04282
chr2:60816486-60816487,43.4061,4.3093900000000005,0.447514,8.43094,10.0677,11.1506,9.9779,3.60083,1.03729
chr2:60816487-60816488,43.3798,4.2969599999999994,0.43922700000000003,8.42265,10.0456,11.163,9.97514,3.59116,1.03453
chr2:60816492-60816493,43.0691,4.2430900000000005,0.40331500000000003,8.383980000000001,9.92127,11.1892,9.9558,3.53729,1.02072
chr2:60816493-60816494,42.953,4.2348099999999995,0.39779000000000003,8.37707,9.89227,11.1837,9.950280000000001,3.52486,1.01796
chr2:60816494-60816495,42.836999999999996,4.22652,0.39226500000000003,8.37017,9.86326,11.1782,9.94475,3.51243,1.01519
chr2:60816495-60816496,42.721000000000004,4.21823,0.38674000000000003,8.36326,9.83425,11.1727,9.93923,3.5,1.01243
chr2:60823766-60823767,260.33099999999996,5.68785,5.1768,16.384,17.1354,41.8384,18.6188,16.7735,25.268
chr2:60869631-60869632,44.8619,52.4903,0.0124309,5.11602,11.3881,1.1367399999999999,4.32459,6.3080099999999995,2.53867
chr2:60901816-60901817,293.96299999999997,52.1174,1.20994,5.747240000000001,15.7127,2.21823,7.01657,5.1477900000000005,5.53315
chr2:60901817-60901818,295.993,52.3122,1.23481,5.7430900000000005,15.7362,2.21133,7.03729,5.12983,5.5732
chr2:60901828-60901829,318.327,54.4544,1.50829,5.69751,15.9945,2.13536,7.26519,4.93232,6.013809999999999
chr2:60901835-60901836,332.54,55.8177,1.68232,5.6685099999999995,16.1588,2.08702,7.41022,4.80663,6.2942
chr2:60901898-60901899,378.724,60.1657,3.28177,4.98895,16.2693,1.79696,8.859119999999999,4.3204400000000005,8.76796
chr2:60901899-60901900,378.472,60.1354,3.30663,4.97652,16.2541,1.7942,8.87845,4.32182,8.799719999999999
chr2:61068087-61068088,10.1478,3.65193,2.4060799999999998,3.2403299999999997,3.0939200000000002,1.63812,1.42956,4.0732,0.6546960000000001
chr2:61068192-61068193,8.82735,2.8770700000000002,2.35912,4.258290000000001,3.4171300000000002,1.0663,3.33702,4.66298,0.45442
chr2:61076442-61076443,12.1229,2.20856,0.0,2.1381200000000002,4.87983,2.77762,6.024859999999999,2.52901,1.54558
chr2:61076452-61076453,12.9102,2.26381,0.0,2.1381200000000002,4.8384,2.83287,6.0663,2.73619,1.55939
chr2:61076570-61076571,15.0801,2.5,0.475138,2.18785,5.4930900000000005,2.25691,6.4295599999999995,6.56077,1.77624
chr2:61076571-61076572,15.0249,2.5,0.480663,2.19475,5.5041400000000005,2.24586,6.4309400000000005,6.58702,1.77624
chr2:61076581-61076582,14.4724,2.5,0.5359119999999999,2.26381,5.6146400000000005,2.13536,6.44475,6.84945,1.77624
chr2:61076590-61076591,13.9751,2.5,0.585635,2.32597,5.714090000000001,2.03591,6.45718,7.08564,1.77624
chr2:61076595-61076596,13.6644,2.49309,0.61326,2.3674,5.769340000000001,1.97376,6.45028,7.14779,1.7693400000000001
chr2:61076597-61076598,13.5401,2.4903299999999997,0.624309,2.3839799999999998,5.791440000000001,1.9489,6.44751,7.17265,1.76657
chr2:61112121-61112122,18.7776,9.5732,4.763809999999999,10.4392,12.7445,7.60912,7.27486,7.84116,3.70994
chr2:61112127-61112128,20.1533,9.647789999999999,4.81354,10.5967,12.8273,7.64227,7.39917,7.75829,3.66022
chr2:61112128-61112129,20.3826,9.660219999999999,4.82182,10.6229,12.8412,7.64779,7.41989,7.74448,3.65193
chr2:61112129-61112130,20.6119,9.67265,4.8301099999999995,10.6492,12.855,7.65331,7.44061,7.73066,3.64365
chr2:61112252-61112253,41.1423,9.29006,5.82597,11.3936,14.0359,8.770719999999999,10.7914,6.98757,3.22376
chr6:135373035-135373036,86.337,8.2279,2.1712700000000003,17.9006,19.337,13.2983,13.3757,8.25276,7.99309
chr6:135373044-135373045,89.9834,8.35083,2.31906,18.1602,19.1367,13.5815,13.4765,8.20304,7.99448
chr6:135373045-135373046,90.3149,8.366019999999999,2.33702,18.1837,19.116,13.6091,13.4862,8.204419999999999,7.99309
chr6:135373046-135373047,90.6464,8.381219999999999,2.3549700000000002,18.2072,19.0953,13.6367,13.4959,8.2058,7.99171
chr6:135373047-135373048,90.9779,8.396410000000001,2.3729299999999998,18.2307,19.0746,13.6644,13.5055,8.207180000000001,7.99033
chr6:135373054-135373055,93.2983,8.50276,2.4986200000000003,18.395,18.9296,13.8577,13.5732,8.21685,7.98066
chr6:135375445-135375446,231.38,23.8812,3.54006,18.721,61.1948,21.5746,48.4392,23.2942,11.8854
chr6:135375472-135375473,269.577,24.4627,3.93232,20.2638,66.1713,23.8412,54.0428,25.2652,12.7555
chr6:135375473-135375474,271.02099999999996,24.4807,3.94613,20.326,66.3771,23.953000000000003,54.278999999999996,25.3439,12.7942
chr6:135375474-135375475,272.464,24.4986,3.95994,20.3881,66.5829,24.0649,54.5152,25.4227,12.8329
chr6:135375476-135375477,275.351,24.5345,3.98757,20.5124,66.9945,24.2887,54.9876,25.5801,12.9102
chr6:135375498-135375499,303.193,24.7638,4.214090000000001,21.7251,71.1796,26.5953,59.797,27.1796,13.7279
chr6:135375506-135375507,310.829,24.7417,4.247240000000001,22.0677,72.4834,27.3356,61.2997,27.6768,14.0041
chr6:135375507-135375508,311.783,24.739,4.25138,22.1105,72.6464,27.4282,61.4876,27.739,14.0387
chr6:135375527-135375528,329.05699999999996,24.5097,4.28453,23.1906,76.1796,30.5967,65.866,28.8826,15.0276
chr6:135375536-135375537,336.73900000000003,24.3978,4.2969599999999994,23.6878,77.7831,32.0884,67.8674,29.3923,15.4876
chr6:135376009-135376010,1842.13,33.3122,52.2597,45.442,83.1133,125.515,319.506,31.7334,35.7265
chr6:135376055-135376056,1815.37,31.7928,51.8384,42.0511,78.6229,111.42399999999999,324.73900000000003,30.6133,37.674
chr6:135376477-135376478,630.9780000000001,20.8481,9.40193,14.0166,51.6657,27.6285,77.3536,14.5622,22.3412
chr6:135376527-135376528,686.3480000000001,21.4876,9.90746,13.9862,49.5594,28.1395,64.6768,11.6823,21.9599
chr6:135376544-135376545,692.675,21.4144,9.874310000000001,14.1202,48.7058,28.7831,60.5304,10.942,21.6851
chr6:135395074-135395075,292.13,16.1657,3.66436,57.0373,37.3522,92.7721,48.8343,28.913,27.9061
chr6:135395075-135395076,294.514,16.1533,3.68785,57.4309,37.4434,93.4171,49.0746,29.0856,28.1395
chr6:135395076-135395077,296.89799999999997,16.1409,3.7113300000000002,57.8246,37.5345,94.0622,49.3149,29.2583,28.3729
chr6:135395716-135395717,82.0097,16.8826,2.50691,37.3743,27.721,45.3909,42.3826,21.8992,18.518
chr6:135395717-135395718,81.82600000000001,16.855,2.50691,37.2072,27.6989,45.0483,42.1837,21.761,18.3978
chr6:135395726-135395727,80.1727,16.6064,2.50691,35.703,27.5,41.9655,40.3936,20.518,17.3163
chr6:135396287-135396288,113.101,46.8177,3.81906,19.4365,33.5345,19.3191,33.8467,18.2099,9.76243
chr6:135396298-135396299,119.86200000000001,47.6699,3.67541,19.0262,33.9807,18.9489,33.3135,17.989,9.6395
chr6:135396360-135396361,142.541,47.5981,2.98619,16.116,34.1948,16.2086,30.7169,15.3204,8.73204
chr6:135396364-135396365,142.21,47.2003,2.96961,15.8785,33.9738,15.9599,30.6064,15.0718,8.6326
chr6:135408716-135408717,51.9309,15.1229,4.88398,9.25,23.1423,3.75138,6.70856,9.73204,3.57597
chr6:135408724-135408725,51.7431,15.2113,4.76243,9.4047,23.0539,3.85083,6.97376,9.64365,3.56492
chr6:135409145-135409146,52.1367,8.67265,2.65055,6.15608,14.1119,4.3204400000000005,13.3287,12.7403,6.01243
chr6:135409152-135409153,52.9199,8.624310000000001,2.63122,6.19475,14.0249,4.35912,13.4157,12.75,5.9930900000000005
chr6:135409180-135409181,55.5304,8.45994,2.58287,6.4074599999999995,13.7638,4.54282,13.5898,12.5566,5.79972
chr6:135410147-135410148,163.609,19.7099,4.67403,7.87983,20.6533,12.145,21.8163,14.0691,9.83287
chr6:135410173-135410174,157.664,21.4834,4.7458599999999995,7.4047,21.9517,12.1533,21.7666,14.2044,10.3909
chr6:135410178-135410179,155.689,21.8564,4.75967,7.2942,22.2555,12.174000000000001,21.7666,14.2528,10.5014
chr6:135410620-135410621,371.605,132.315,13.9959,35.0207,38.0318,93.3425,42.0,52.9848,37.239000000000004
chr6:135410621-135410622,372.86300000000006,132.214,14.0207,35.0041,38.018,93.4448,42.0387,53.0276,37.268
chr6:135410623-135410624,375.38,132.012,14.0704,34.971,37.9903,93.6492,42.11600000000001,53.1133,37.326
chr6:135410639-135410640,395.51199999999994,130.399,14.4682,34.7058,37.7693,95.2845,42.7348,53.7983,37.7901
chr6:135410650-135410651,401.55,128.13,14.5207,34.2472,37.4793,95.4558,43.0221,53.8412,37.9434
chr6:135410653-135410654,402.983,127.479,14.529000000000002,34.1146,37.3964,95.4765,43.0967,53.8412,37.9807
chr6:135410654-135410655,403.461,127.262,14.5318,34.0704,37.3688,95.4834,43.1215,53.8412,37.9931
chr6:135410655-135410656,403.939,127.046,14.5345,34.0262,37.3412,95.4903,43.1464,53.8412,38.0055
chr6:135410657-135410658,404.895,126.61200000000001,14.5401,33.9378,37.2859,95.5041,43.1961,53.8412,38.0304
chr6:135410684-135410685,397.978,117.26899999999999,13.8895,31.9503,36.1602,93.82600000000001,43.5566,52.4254,37.8481
chr6:135410691-135410692,395.066,114.76899999999999,13.6878,31.4157,35.8564,93.2901,43.6298,51.9945,37.7749
chr6:135410694-135410695,392.0,113.684,13.5552,31.1796,35.7155,92.9006,43.6257,51.721000000000004,37.7044
chr6:135412138-135412139,69.7251,11.6036,2.33287,9.3453,26.3771,9.08287,11.1533,8.46133,6.81906
chr6:135412141-135412142,71.3577,11.6809,2.31492,9.27624,26.5539,9.08287,11.1409,8.447510000000001,6.84116
chr6:135412142-135412143,71.8798,11.7003,2.31077,9.256910000000001,26.6064,9.080110000000001,11.134,8.447510000000001,6.84669
chr6:135412147-135412148,74.4903,11.797,2.29006,9.160219999999999,26.8688,9.0663,11.0994,8.447510000000001,6.87431
chr6:135412148-135412149,75.0124,11.8163,2.28591,9.140880000000001,26.9213,9.06354,11.0925,8.447510000000001,6.87983
chr6:135412151-135412152,76.5787,11.8743,2.2734799999999997,9.08287,27.0787,9.05525,11.0718,8.447510000000001,6.89641
chr6:135412174-135412175,88.8771,12.2569,2.2403299999999997,8.65884,28.1616,8.8674,10.8715,8.530389999999999,6.89917
chr6:135414889-135414890,371.81199999999995,10.2376,58.261,45.7901,40.7555,84.1754,81.0414,27.4834,27.3011
chr6:135418387-135418388,457.273,14.9019,18.9006,123.48200000000001,44.7251,149.546,211.00799999999998,83.3135,93.5221
chr6:135418394-135418395,469.736,14.9627,19.3702,126.012,44.6851,153.454,217.257,85.1202,95.6823
chr6:135418405-135418406,485.44599999999997,15.1298,19.9779,129.188,44.518,158.438,225.78,87.4903,98.3867
chr6:135418415-135418416,498.874,15.3315,20.5884,132.091,44.2831,163.43200000000002,235.079,89.8771,101.036
chr6:135418416-135418417,500.16,15.355,20.6533,132.38299999999998,44.2541,163.963,236.112,90.1312,101.314
chr6:135418460-135418461,539.247,16.5,22.9779,142.0,42.7666,183.105,276.155,99.4337,110.575
chr6:135418464-135418465,540.446,16.6215,23.2099,142.72899999999998,42.645,184.718,280.564,100.279,111.414
chr6:135418465-135418466,540.746,16.6519,23.268,142.912,42.6146,185.122,281.666,100.49,111.624
chr6:135419592-135419593,434.588,13.355,5.72238,19.4972,31.0124,62.1644,51.8039,33.5925,37.3992
chr6:135419599-135419600,439.22900000000004,13.4227,5.8093900000000005,19.4876,30.8287,62.3384,52.2196,33.5732,37.5635
chr6:135422278-135422279,34.7569,6.519340000000001,2.87155,4.67127,14.3163,2.26657,7.59669,5.58702,3.49309
chr6:135422279-135422280,34.8135,6.47928,2.8770700000000002,4.66713,14.3135,2.26657,7.58011,5.6146400000000005,3.5
chr6:135424144-135424145,24.703000000000003,4.45718,2.3729299999999998,3.99033,12.720999999999998,5.94337,7.47652,10.25,6.58149
chr6:135424146-135424147,25.1616,4.45718,2.37845,3.99862,12.7017,5.95442,7.49586,10.2058,6.59254
chr6:135424292-135424293,41.1685,3.10359,1.26105,4.89088,14.5704,6.70442,10.2652,8.7279,7.20304
chr6:135424301-135424302,39.8633,2.9792799999999997,1.14917,4.99033,14.7818,6.69199,10.3771,8.70304,7.2279
chr6:135424302-135424303,39.7182,2.9654700000000003,1.1367399999999999,5.00138,14.8052,6.69061,10.3895,8.700280000000001,7.23066
chr6:135424303-135424304,39.5732,2.95166,1.1243100000000001,5.01243,14.8287,6.68923,10.4019,8.697510000000001,7.23343
chr6:135426579-135426580,13.2887,7.37431,1.89088,6.79282,15.7638,4.08287,6.41713,5.541440000000001,4.23757
chr6:135426620-135426621,16.6519,8.36326,2.18923,7.20442,16.8702,5.5179599999999995,5.30663,5.90055,4.1919900000000005
chr6:135426639-135426640,18.174,8.73066,2.42541,7.25691,17.3688,6.22652,4.75552,6.18923,4.16575
chr6:135426648-135426649,18.6851,8.8163,2.52624,7.24862,17.5166,6.4958599999999995,4.56077,6.32597,4.13122
chr6:135426651-135426652,18.8467,8.84116,2.55939,7.24448,17.5622,6.58287,4.49862,6.37155,4.11878
chr6:135426682-135426683,19.6906,8.843919999999999,2.90193,7.07459,18.0014,7.35497,3.85635,6.96961,3.86326
chr6:135429989-135429990,11.2942,5.68923,1.0511,17.5442,16.9627,6.34945,12.6478,8.574589999999999,3.74033
chr6:135430027-135430028,13.5262,5.6022099999999995,1.85359,18.8771,18.0608,6.88122,12.9351,8.71547,3.47928
chr6:135430034-135430035,13.884,5.6022099999999995,2.03729,19.1188,18.2638,6.96823,12.9931,8.72514,3.42127
chr6:135430036-135430037,13.9862,5.6022099999999995,2.0897799999999997,19.1878,18.3218,6.99309,13.0097,8.7279,3.4047
chr6:135430039-135430040,14.1395,5.6022099999999995,2.16851,19.2914,18.4088,7.03039,13.0345,8.73204,3.37983
chr6:135430040-135430041,14.1906,5.6022099999999995,2.19475,19.326,18.4378,7.04282,13.0428,8.73343,3.37155
chr6:135430041-135430042,14.2044,5.60912,2.21823,19.3439,18.4572,7.04834,13.0456,8.73204,3.36464
chr6:135430042-135430043,14.2182,5.61602,2.24171,19.3619,18.4765,7.05387,13.0483,8.73066,3.35773
chr6:135430045-135430046,14.2597,5.6367400000000005,2.31215,19.4157,18.5345,7.07044,13.0566,8.726519999999999,3.33702
chr6:135431506-135431507,1335.84,22.0622,111.86,251.453,67.529,316.403,115.943,132.878,185.627
chr6:135431508-135431509,1334.92,22.0732,111.598,251.956,67.6008,317.232,116.34100000000001,133.33100000000002,186.27599999999998
chr6:135431563-135431564,1165.59,22.1036,89.6008,250.99900000000002,67.2721,323.131,121.867,136.095,193.347
chr6:135431564-135431565,1159.84,22.0884,88.9655,250.638,67.2127,322.8,121.83,135.92,193.185
chr6:135431566-135431567,1148.34,22.058000000000003,87.6948,249.917,67.0939,322.137,121.756,135.569,192.862
chr6:135431574-135431575,1102.31,21.9365,82.6119,247.033,66.6188,319.485,121.45700000000001,134.166,191.56900000000002
chr6:135449819-135449820,92.5387,9.251380000000001,8.17403,8.0663,23.5801,3.9558,17.5083,6.63536,2.97238
chr6:135449821-135449822,93.6077,9.3011,8.21823,8.06906,23.5994,3.96409,17.5884,6.60773,2.98066
chr6:135449825-135449826,95.7459,9.40055,8.30663,8.074589999999999,23.6381,3.98066,17.7486,6.55249,2.99724
chr6:135449826-135449827,96.2804,9.425410000000001,8.32873,8.07597,23.6478,3.98481,17.7887,6.53867,3.0013799999999997
chr6:135449827-135449828,96.8149,9.450280000000001,8.35083,8.07735,23.6575,3.98895,17.8287,6.524859999999999,3.00552
chr6:135449836-135449837,101.626,9.67403,8.549719999999999,8.089780000000001,23.7445,4.0262400000000005,18.1892,6.40055,3.04282
chr6:135449895-135449896,118.235,10.7459,8.472380000000001,7.98204,24.4378,4.37983,19.924,5.91713,3.65055
chr6:135449896-135449897,118.244,10.7555,8.4558,7.97652,24.4517,4.3853599999999995,19.9365,5.91436,3.66022
chr6:135453636-135453637,25.6989,8.95994,2.35635,7.60083,19.8923,4.7030400000000006,6.63812,11.2762,5.2430900000000005
chr6:135453747-135453748,31.8108,8.62017,4.975140000000001,8.30525,18.7169,5.40055,7.3232,10.0511,5.2209900000000005
chr6:135465982-135465983,411.836,34.9641,5.3674,14.8246,29.1271,21.7831,26.8646,16.75,8.719610000000001
chr6:135465984-135465985,416.711,35.5912,5.4088400000000005,14.8577,29.232,21.9627,26.9448,16.8052,8.75276
chr6:135466030-135466031,479.652,51.6588,5.94337,14.9779,31.5207,25.3508,28.6588,17.739,9.54696
chr6:135466038-135466039,486.58,54.9738,6.00967,14.9558,31.9627,25.9365,28.9903,17.8715,9.70166
chr6:135466039-135466040,487.44599999999997,55.3881,6.0179599999999995,14.953,32.018,26.0097,29.0318,17.8881,9.720989999999999
chr6:135466259-135466260,203.49200000000002,170.15099999999998,2.54972,14.0953,37.3315,23.2735,32.1519,13.6257,9.12845
chr6:135466260-135466261,202.762,170.351,2.54006,14.0884,37.3453,23.232,32.0967,13.6229,9.116019999999999
chr6:135466269-135466270,196.199,172.153,2.45304,14.0262,37.4696,22.8591,31.5994,13.5981,9.00414
chr6:135466271-135466272,194.74,172.554,2.4337,14.0124,37.4972,22.7762,31.489,13.5925,8.979280000000001
chr6:135466273-135466274,193.282,172.954,2.41436,13.9986,37.5249,22.6934,31.3785,13.587,8.954419999999999
chr6:135466276-135466277,191.09400000000002,173.555,2.38536,13.9779,37.5663,22.5691,31.2127,13.5787,8.91713
chr6:135466278-135466279,189.635,173.956,2.3660200000000002,13.9641,37.5939,22.4862,31.1022,13.5732,8.89227
chr6:135466279-135466280,188.90599999999998,174.15599999999998,2.35635,13.9572,37.6077,22.4448,31.046999999999997,13.5704,8.87983
chr6:135466283-135466284,185.989,174.957,2.3176799999999997,13.9296,37.663000000000004,22.279,30.826,13.5594,8.830110000000001
chr6:135466284-135466285,185.26,175.157,2.30801,13.9227,37.6768,22.2376,30.7707,13.5566,8.817680000000001
chr6:135466288-135466289,182.343,175.959,2.26934,13.895,37.732,22.0718,30.5497,13.5456,8.76796
chr6:135466292-135466293,180.19299999999998,176.412,2.24171,13.8619,37.768,21.9199,30.3315,13.5622,8.72376
chr6:135466298-135466299,178.122,176.56900000000002,2.21685,13.8039,37.7928,21.7127,30.0083,13.6285,8.66575
chr6:135466353-135466354,145.276,168.856,2.06077,13.2541,36.9116,19.0912,26.3992,14.8729,8.29834
chr6:135466354-135466355,144.564,168.58,2.06215,13.2431,36.8798,19.0373,26.3384,14.9033,8.29144
chr6:135469217-135469218,83.6823,12.2348,4.5814900000000005,12.1436,22.8605,16.7017,14.3039,10.9116,6.56215
chr6:135469223-135469224,82.2983,12.1271,4.4820400000000005,11.9696,22.8273,16.5442,14.1961,11.0359,6.51243
chr6:135469227-135469228,81.3757,12.0552,4.41575,11.8536,22.8052,16.4392,14.1243,11.1188,6.47928
chr6:135469228-135469229,81.145,12.0373,4.39917,11.8246,22.7997,16.413,14.1064,11.1395,6.4709900000000005
chr6:135469232-135469233,80.2224,11.9655,4.33287,11.7086,22.7776,16.308,14.0345,11.2224,6.43785
chr6:135469233-135469234,79.9917,11.9475,4.3163,11.6796,22.7721,16.2818,14.0166,11.2431,6.4295599999999995
chr6:135469239-135469240,78.6077,11.8398,4.21685,11.5055,22.739,16.1243,13.9088,11.3674,6.37983
chr6:135469265-135469266,71.8066,11.3052,3.87431,10.9434,22.6326,15.4959,13.3398,11.5373,6.31077
chr6:135482711-135482712,33.2928,2.54834,3.92265,8.265189999999999,23.2251,6.82044,13.1174,9.049719999999999,5.7237599999999995
chr6:135482712-135482713,33.4227,2.5345299999999997,3.91851,8.26105,23.2058,6.80939,13.1533,9.081489999999999,5.74033
chr6:135482713-135482714,33.5525,2.5207200000000003,3.91436,8.256910000000001,23.1865,6.79834,13.1892,9.11326,5.7569099999999995
chr6:135482721-135482722,34.5912,2.4102200000000003,3.88122,8.22376,23.0318,6.70994,13.4765,9.3674,5.8895
chr6:135482725-135482726,35.1105,2.3549700000000002,3.86464,8.207180000000001,22.9544,6.66575,13.6202,9.494480000000001,5.9558
chr6:135482726-135482727,35.2403,2.34116,3.8605,8.20304,22.9351,6.6547,13.6561,9.52624,5.97238
chr6:135482727-135482728,35.3702,2.32735,3.85635,8.1989,22.9157,6.64365,13.692,9.558010000000001,5.98895
chr6:135482728-135482729,35.5,2.31354,3.85221,8.19475,22.8964,6.6326,13.7279,9.589780000000001,6.00552
chr6:135482730-135482731,35.7597,2.28591,3.84392,8.18646,22.8577,6.6105,13.7997,9.653310000000001,6.03867
chr6:135482732-135482733,36.0193,2.25829,3.83564,8.178180000000001,22.8191,6.5884,13.8715,9.71685,6.07182
chr6:135482769-135482770,39.9613,1.89503,3.64227,8.3232,22.3343,6.46133,15.1367,10.6796,6.57873
chr6:135482781-135482782,41.3039,1.81215,3.57597,8.505519999999999,22.2845,6.4779,15.6174,10.9945,6.74448
chr6:135483969-135483970,63.7265,53.855,0.0870166,11.0566,21.8923,3.37017,8.515189999999999,5.37983,6.66436
chr6:135483987-135483988,70.7873,54.9489,0.0124309,11.2307,21.6934,3.44475,8.589780000000001,5.30525,6.66436
chr6:135484070-135484071,74.4171,51.3729,0.0,10.1492,18.3992,3.0939200000000002,9.1547,5.258290000000001,6.03315
chr6:135484073-135484074,73.5262,50.971000000000004,0.0,10.0704,18.2251,3.07735,9.175410000000001,5.241709999999999,6.0
chr6:135484082-135484083,70.8536,49.7652,0.0,9.83425,17.703,3.02762,9.23757,5.1919900000000005,5.90055
chr6:135494748-135494749,194.095,9.809389999999999,5.80249,31.9572,25.3494,37.5,18.6685,13.116,8.96133
chr6:135494751-135494752,200.762,9.888119999999999,5.94751,31.9572,25.453000000000003,37.5787,18.7265,13.1533,9.064919999999999
chr6:135494752-135494753,202.985,9.91436,5.9958599999999995,31.9572,25.4876,37.605,18.7459,13.1657,9.09945
chr6:135494754-135494755,207.43,9.96685,6.0925400000000005,31.9572,25.5566,37.6575,18.7845,13.1906,9.168510000000001
chr6:135494760-135494761,221.53900000000002,10.1367,6.39365,31.9558,25.7707,37.8273,18.9157,13.2583,9.37707
chr6:135494765-135494766,236.525,10.3301,6.69061,31.9489,25.9779,38.0207,19.0884,13.2859,9.55663
chr6:135494768-135494769,245.517,10.4461,6.86878,31.9448,26.1022,38.1367,19.192,13.3025,9.66436
chr6:135494832-135494833,424.43199999999996,12.8218,9.814919999999999,31.6133,28.703000000000003,40.1478,21.5401,13.0649,11.5304
chr6:135494836-135494837,435.454,12.982000000000001,9.95856,31.5746,28.8964,40.2583,21.7113,13.0207,11.6354
chr6:135494860-135494861,483.92400000000004,13.8108,10.5124,31.3688,29.6906,40.6506,22.6809,12.6436,11.9558
chr6:135494861-135494862,485.26099999999997,13.8494,10.529000000000002,31.3591,29.7141,40.6436,22.7182,12.6257,11.9613
chr6:135495843-135495844,167.572,11.9323,5.6809400000000005,15.3398,22.7279,41.38399999999999,24.5594,24.7942,22.5967
chr6:135495844-135495845,168.49,11.9807,5.66575,15.3315,22.7141,41.3992,24.5649,24.8122,22.5994
chr6:135495876-135495877,195.112,13.4337,5.1326,14.8315,22.3191,40.9931,24.8356,25.1285,22.2182
chr6:135495878-135495879,196.623,13.5193,5.09669,14.7873,22.296999999999997,40.9185,24.8577,25.134,22.1685
chr6:135495880-135495881,198.13400000000001,13.605,5.06077,14.7431,22.2749,40.8439,24.8798,25.1395,22.1188
chr6:135495887-135495888,203.423,13.9047,4.93508,14.5884,22.1975,40.5829,24.9572,25.1588,21.9448
chr6:135501740-135501741,1049.15,17.4254,4.77348,8.023480000000001,93.1616,13.7569,68.8163,15.4876,14.5304
chr6:135501782-135501783,986.023,19.0483,5.69613,8.6616,88.855,14.6796,69.9309,16.5373,16.1768
chr6:135501788-135501789,971.711,19.239,5.8204400000000005,8.75276,88.1423,14.8039,69.98899999999999,16.6948,16.442
chr6:135501789-135501790,969.326,19.2707,5.8411599999999995,8.76796,88.0235,14.8246,69.9986,16.721,16.4862
chr6:135501802-135501803,922.2719999999999,19.4682,5.94475,8.9489,86.4461,14.895,69.6271,17.0456,16.8453
