0,a08859b52858-Hudep2_ATAC,fe8785968662-Hudep2_D3_merged_CTCF.all,b0da11c1df50-Hudep2_BCL11A,ba7834bdcc8e-Hudep2_D0_GATA1.all,b5e088a81c17-HUDEP2_LRF_CHIP,841dcfc50d9a-Hudep2_D3_merged_GATA1.all,f746e066cca0-Hudep2_D3_merged_KLF1.all,922003c4a54d-Hudep2_D3_merged_LDB1.all,9a15e4413613-Hudep2_D3_merged_TAL1.all
chr2:60816484-60816485,47.8688,4.31931,0.405941,8.57673,10.7574,11.7153,10.2475,3.6955400000000003,1.07673
chr2:60816486-60816487,47.8342,4.29455,0.386139,8.56683,10.7079,11.7351,10.2475,3.67079,1.06683
chr2:60816487-60816488,47.8168,4.28218,0.376238,8.56188,10.6832,11.745,10.2475,3.6584199999999996,1.06188
chr2:60816492-60816493,47.7302,4.2203,0.326733,8.53713,10.5594,11.7946,10.2475,3.5965300000000004,1.0371299999999999
chr2:60816493-60816494,47.7129,4.20792,0.316832,8.53218,10.5347,11.8045,10.2475,3.58416,1.0321799999999999
chr2:60816494-60816495,47.6955,4.19554,0.306931,8.52723,10.5099,11.8144,10.2475,3.5717800000000004,1.0272299999999999
chr2:60816495-60816496,47.6782,4.18317,0.29703,8.52228,10.4851,11.8243,10.2475,3.5594099999999997,1.0222799999999999
chr2:60823766-60823767,281.399,5.83168,5.62129,17.203,17.8713,43.1238,19.4109,17.2054,26.3713
chr2:60869631-60869632,47.6139,54.448,0.0,5.14356,11.7921,1.01485,4.32921,6.5297,2.62376
chr2:60901816-60901817,306.51,53.802,1.04208,5.83416,16.2426,2.25,6.83168,5.04455,5.16584
chr2:60901817-60901818,308.968,54.0223,1.05941,5.83168,16.2723,2.24257,6.851489999999999,5.02475,5.21287
chr2:60901828-60901829,336.005,56.4455,1.25,5.80446,16.599,2.16089,7.069310000000001,4.80693,5.7302
chr2:60901835-60901836,353.21,57.9876,1.37129,5.78713,16.8069,2.10891,7.20792,4.66832,6.05941
chr2:60901898-60901899,433.191,64.7252,3.3168300000000004,5.26485,16.7624,1.63861,8.9505,3.89356,9.28218
chr2:60901899-60901900,434.094,64.797,3.35149,5.25495,16.7525,1.63119,8.9802,3.88366,9.33416
chr2:61068087-61068088,10.2797,3.9034699999999996,2.5594099999999997,3.03218,3.0,1.62624,1.12624,4.06188,0.5643560000000001
chr2:61068192-61068193,9.09901,2.9901,2.5742599999999998,4.52723,3.38614,1.0198,3.37624,4.69307,0.5
chr2:61076442-61076443,13.0,2.19307,0.0,2.2302,4.68564,2.81683,5.9802,2.03218,1.5
chr2:61076452-61076453,14.1856,2.2698,0.0,2.24257,4.63119,2.88861,6.01485,2.2302,1.5074299999999998
chr2:61076570-61076571,16.1238,2.4505,0.455446,1.9802,5.36139,2.33911,6.42822,6.915839999999999,1.8737599999999999
chr2:61076571-61076572,16.052,2.44802,0.465347,1.98515,5.37871,2.3193099999999998,6.43069,6.94802,1.8737599999999999
chr2:61076581-61076582,15.3342,2.42327,0.5643560000000001,2.03465,5.55198,2.12129,6.45545,7.2698,1.8737599999999999
chr2:61076590-61076591,14.6881,2.40099,0.653465,2.07921,5.70792,1.94307,6.47772,7.559410000000001,1.8737599999999999
chr2:61076595-61076596,14.3292,2.38861,0.70297,2.10396,5.79455,1.8440599999999998,6.4901,7.7203,1.8737599999999999
chr2:61076597-61076598,14.1856,2.38366,0.722772,2.11386,5.82921,1.80446,6.49505,7.78465,1.8737599999999999
chr2:61112121-61112122,16.9629,9.59158,4.64604,10.6609,12.6287,7.51733,6.96782,7.819310000000001,3.64356
chr2:61112127-61112128,18.6708,9.75495,4.7203,10.8094,12.7327,7.48762,7.131189999999999,7.7005,3.61386
chr2:61112128-61112129,18.9554,9.78218,4.73267,10.8342,12.75,7.48267,7.15842,7.680689999999999,3.60891
chr2:61112129-61112130,19.2401,9.80941,4.74505,10.8589,12.7673,7.47772,7.185639999999999,7.660889999999999,3.60396
chr2:61112252-61112253,44.9134,9.5297,5.88119,11.6955,14.3515,9.25248,11.2797,6.7797,3.01485
chr6:135373035-135373036,91.09899999999999,7.7698,1.9604,18.0767,19.7871,13.5371,13.1436,7.915839999999999,7.878710000000001
chr6:135373044-135373045,96.3564,7.83663,2.13861,18.4109,19.7649,13.8936,13.2104,7.893560000000001,7.878710000000001
chr6:135373045-135373046,96.9406,7.844060000000001,2.15842,18.448,19.7624,13.9332,13.2178,7.891089999999999,7.878710000000001
chr6:135373046-135373047,97.5248,7.851489999999999,2.17822,18.4851,19.7599,13.9728,13.2252,7.888610000000001,7.878710000000001
chr6:135373047-135373048,98.1089,7.858910000000001,2.19802,18.5223,19.7574,14.0124,13.2327,7.886139999999999,7.878710000000001
chr6:135373054-135373055,100.802,8.0297,2.37871,18.7277,19.5767,14.2302,13.3441,7.93317,7.896039999999999
chr6:135375445-135375446,234.641,24.7475,3.86881,18.8069,60.4678,21.2376,47.7376,22.9926,11.4183
chr6:135375472-135375473,280.064,25.1634,4.22277,20.4752,66.3267,23.0842,54.151,25.4554,12.4059
chr6:135375473-135375474,281.676,25.1708,4.23267,20.5347,66.5446,23.1535,54.3886,25.546999999999997,12.4455
chr6:135375474-135375475,283.28700000000003,25.1782,4.24257,20.5941,66.7624,23.2228,54.6262,25.6386,12.4851
chr6:135375476-135375477,286.51,25.1931,4.26238,20.7129,67.19800000000001,23.3614,55.1015,25.8218,12.5644
chr6:135375498-135375499,321.96,25.3564,4.4802,22.0198,71.9901,24.8861,60.3292,27.8366,13.4356
chr6:135375506-135375507,329.574,25.2401,4.48267,22.4233,73.5545,25.9975,62.151,28.396,13.849
chr6:135375507-135375508,330.29,25.2203,4.4802,22.4678,73.7302,26.1436,62.3589,28.4554,13.901
chr6:135375527-135375528,344.597,24.8243,4.43069,23.3589,77.245,29.0644,66.5173,29.6436,14.9406
chr6:135375536-135375537,351.035,24.646,4.40842,23.7599,78.8267,30.3787,68.3886,30.1782,15.4084
chr6:135376009-135376010,1921.79,34.3812,55.5866,45.8045,83.9183,127.072,329.35900000000004,32.203,35.1584
chr6:135376055-135376056,1899.42,32.4455,55.6089,41.9059,78.2376,109.37100000000001,337.28,31.2104,37.7005
chr6:135376477-135376478,641.465,21.1114,9.61634,13.4901,51.5668,25.4332,77.1683,14.1535,22.3985
chr6:135376527-135376528,725.7080000000001,22.3911,10.3292,13.7896,49.5446,27.1089,64.3094,10.8292,22.4158
chr6:135376544-135376545,742.035,22.5594,10.4554,14.0421,48.9554,28.6238,60.0594,10.0297,22.2896
chr6:135395074-135395075,293.389,16.0718,3.5569300000000004,54.9059,37.4629,92.5668,48.453,27.8168,26.7327
chr6:135395075-135395076,295.931,16.0594,3.5693099999999998,55.245,37.5421,93.1559,48.6733,27.9554,26.8985
chr6:135395076-135395077,298.473,16.047,3.5816800000000004,55.5842,37.6213,93.745,48.8936,28.0941,27.0644
chr6:135395716-135395717,82.4233,17.2525,2.04455,35.599000000000004,27.3787,42.5371,40.900999999999996,20.2723,16.7302
chr6:135395717-135395718,82.4059,17.2079,2.0544599999999997,35.4851,27.3639,42.2624,40.7228,20.146,16.6312
chr6:135395726-135395727,82.25,16.8069,2.14356,34.4604,27.2302,39.7896,39.1188,19.0099,15.7401
chr6:135396287-135396288,115.53200000000001,48.7525,3.66089,19.7228,34.453,19.5347,33.9455,18.7797,9.78218
chr6:135396298-135396299,125.334,50.25,3.41584,19.3144,35.2426,19.1807,33.2376,18.6436,9.64604
chr6:135396360-135396361,156.45,49.9035,2.84901,16.1386,35.3787,16.3861,29.9208,15.7252,8.81188
chr6:135396364-135396365,155.866,49.4084,2.83911,15.9109,35.150999999999996,16.1584,29.8416,15.4381,8.742569999999999
chr6:135408716-135408717,55.9332,15.5792,5.08168,9.33168,24.2871,3.5420800000000003,6.49752,9.87624,3.5
chr6:135408724-135408725,55.6757,15.5594,4.94307,9.4901,24.0693,3.6806900000000002,6.79455,9.69802,3.5
chr6:135409145-135409146,55.3936,8.31436,2.7599,6.09158,14.0916,4.56436,13.8663,13.1782,6.02228
chr6:135409152-135409153,56.6337,8.26238,2.7302,6.15099,13.9554,4.62376,13.9975,13.2252,5.98762
chr6:135409180-135409181,58.297,8.40099,2.52228,6.42822,13.4703,4.62376,13.9975,13.0173,5.84901
chr6:135410147-135410148,183.23,19.5545,4.61386,8.15099,21.0916,12.7252,21.7649,14.1188,10.3886
chr6:135410173-135410174,172.27700000000002,21.5718,4.7995,7.594060000000001,22.0693,12.2772,21.6906,14.1238,10.7896
chr6:135410178-135410179,169.72799999999998,21.9554,4.83663,7.48267,22.2426,12.1782,21.6782,14.1238,10.8515
chr6:135410620-135410621,398.809,138.23,14.9307,36.3738,38.8614,96.8144,42.2252,54.7475,37.745
chr6:135410621-135410622,400.426,138.08700000000002,14.9579,36.3441,38.849000000000004,96.9332,42.2723,54.8144,37.7871
chr6:135410623-135410624,403.658,137.8,15.0124,36.2847,38.8243,97.1708,42.3663,54.948,37.8713
chr6:135410639-135410640,429.52,135.502,15.448,35.8094,38.6262,99.0718,43.1188,56.0173,38.5446
chr6:135410650-135410651,446.54,133.678,15.7252,35.4332,38.453,100.272,43.6337,56.6856,38.9876
chr6:135410653-135410654,445.30699999999996,132.483,15.6436,35.1807,38.2822,99.9752,43.6931,56.5,38.9728
chr6:135410654-135410655,444.89599999999996,132.084,15.6163,35.0965,38.2252,99.8762,43.7129,56.4381,38.9678
chr6:135410655-135410656,444.485,131.686,15.5891,35.0124,38.1683,99.7772,43.7327,56.3762,38.9629
chr6:135410657-135410658,443.663,130.889,15.5347,34.8441,38.0545,99.5792,43.7723,56.2525,38.953
chr6:135410684-135410685,432.569,120.12899999999999,14.7995,32.5718,36.5173,96.9059,44.3069,54.5817,38.8193
chr6:135410691-135410692,429.69300000000004,117.339,14.6089,31.9827,36.1188,96.2129,44.4455,54.1485,38.7847
chr6:135410694-135410695,428.46,116.14399999999999,14.5272,31.7302,35.948,95.9158,44.505,53.9629,38.7698
chr6:135412138-135412139,69.3168,11.7748,2.11881,9.31931,26.2723,8.67822,11.3342,8.14604,6.910889999999999
chr6:135412141-135412142,71.3441,11.8639,2.08911,9.23762,26.4579,8.63366,11.3119,8.10891,6.93317
chr6:135412142-135412143,72.0198,11.8936,2.07921,9.2104,26.5198,8.61881,11.3045,8.09653,6.940589999999999
chr6:135412147-135412148,75.3985,12.0421,2.0297,9.07426,26.8292,8.54455,11.2673,8.03465,6.97772
chr6:135412148-135412149,76.0743,12.0718,2.0198,9.04703,26.8911,8.5297,11.2599,8.02228,6.98515
chr6:135412151-135412152,78.297,12.1535,2.00495,8.96287,27.1089,8.5198,11.2252,8.017330000000001,7.00495
chr6:135412174-135412175,92.3589,12.552,2.06188,8.4505,28.5322,8.74752,10.8837,8.18812,7.06188
chr6:135414889-135414890,391.47,9.59653,60.8614,46.2302,41.4629,84.8589,81.90100000000001,27.6856,26.8663
chr6:135418387-135418388,479.156,14.2871,19.4554,127.163,45.8045,152.101,211.86900000000003,84.4827,97.0693
chr6:135418394-135418395,496.483,14.3391,20.0965,130.49,45.9084,156.27700000000002,219.007,86.6139,99.8243
chr6:135418405-135418406,516.431,14.5891,20.901,134.51,45.7203,162.213,229.851,89.5866,103.074
chr6:135418415-135418416,526.455,14.9604,21.396,136.762,45.25,166.495,238.56400000000002,91.7153,104.757
chr6:135418416-135418417,527.4580000000001,14.9975,21.4455,136.988,45.203,166.923,239.43599999999998,91.9282,104.926
chr6:135418460-135418461,559.5790000000001,16.6213,23.3936,145.121,42.9109,185.16099999999997,277.839,100.745,111.745
chr6:135418464-135418465,558.896,16.7599,23.4926,145.309,42.6436,186.577,281.166,101.34899999999999,112.161
chr6:135418465-135418466,558.725,16.7946,23.5173,145.356,42.5767,186.93099999999998,281.998,101.5,112.265
chr6:135419592-135419593,478.64599999999996,13.7005,6.14356,19.4307,31.5421,64.9604,53.4431,34.9901,38.3218
chr6:135419599-135419600,493.668,13.8564,6.35149,19.3787,31.3861,65.7748,54.2748,35.2153,38.703
chr6:135422278-135422279,36.7698,6.50495,2.55693,4.73267,13.9332,2.10891,7.43317,5.33911,3.23515
chr6:135422279-135422280,36.8317,6.45297,2.5544599999999997,4.72772,13.9307,2.10396,7.41337,5.36386,3.24752
chr6:135424144-135424145,23.5891,4.5965300000000004,2.4703,4.08168,12.599,5.76238,7.2104,9.84158,6.48515
chr6:135424146-135424147,24.1287,4.60644,2.4802,4.0965300000000004,12.5644,5.75743,7.22525,9.767330000000001,6.4901
chr6:135424292-135424293,45.1559,3.13366,1.15347,4.69307,14.9233,6.76733,10.5743,8.87376,7.0198
chr6:135424301-135424302,43.9876,2.9703,0.9801979999999999,4.78218,15.2797,6.74257,10.7574,8.86139,7.01485
chr6:135424302-135424303,43.703,2.95297,0.967822,4.7995,15.2995,6.73762,10.7624,8.85396,7.02228
chr6:135424303-135424304,43.4183,2.9356400000000002,0.9554459999999999,4.81683,15.3193,6.73267,10.7673,8.84653,7.0297
chr6:135426579-135426580,12.8416,7.42822,1.7722799999999999,6.891089999999999,15.7797,3.85644,6.46782,5.39851,4.32178
chr6:135426620-135426621,17.3985,8.7599,2.08168,7.45297,17.0644,5.5495,5.13614,5.75743,4.27228
chr6:135426639-135426640,19.3738,9.2302,2.2698,7.641089999999999,17.5817,6.39604,4.57178,5.99257,4.17822
chr6:135426648-135426649,20.3094,9.45297,2.35891,7.7302,17.8267,6.79703,4.30446,6.10396,4.13366
chr6:135426651-135426652,20.5371,9.48762,2.40594,7.72525,17.8936,6.92327,4.2203,6.16584,4.11634
chr6:135426682-135426683,21.3812,9.33416,2.94307,7.34158,18.2772,7.844060000000001,3.6831699999999996,6.856439999999999,3.9628699999999997
chr6:135429989-135429990,12.245,5.38614,0.841584,17.8144,16.9505,6.41089,12.8391,8.64356,3.7302
chr6:135430027-135430028,14.8614,5.38861,1.68812,19.2649,18.3342,7.03713,13.0668,8.88614,3.42079
chr6:135430034-135430035,15.2079,5.42327,1.86139,19.4901,18.5767,7.141089999999999,13.0842,8.92079,3.36881
chr6:135430036-135430037,15.3069,5.43317,1.9108900000000002,19.5545,18.646,7.170789999999999,13.0891,8.93069,3.35396
chr6:135430039-135430040,15.4554,5.44802,1.98515,19.651,18.75,7.21535,13.0965,8.94554,3.3316800000000004
chr6:135430040-135430041,15.505,5.45297,2.0099,19.6832,18.7847,7.2302,13.099,8.9505,3.3242599999999998
chr6:135430041-135430042,15.5545,5.45792,2.03465,19.7153,18.8193,7.24505,13.1015,8.95545,3.3168300000000004
chr6:135430042-135430043,15.604000000000001,5.46287,2.0594099999999997,19.7475,18.854,7.2599,13.104000000000001,8.9604,3.3094099999999997
chr6:135430045-135430046,15.7525,5.47772,2.13366,19.8441,18.9579,7.304460000000001,13.1114,8.97525,3.2871300000000003
chr6:135431506-135431507,1415.29,22.2797,121.022,260.49,68.8688,327.203,118.3,138.10399999999998,192.62900000000002
chr6:135431508-135431509,1409.4,22.2896,120.111,260.653,68.9084,327.69300000000004,118.691,138.446,193.08900000000003
chr6:135431563-135431564,1207.35,22.3639,92.0495,258.795,68.755,333.267,126.257,142.651,200.386
chr6:135431564-135431565,1201.59,22.354,91.3911,258.411,68.6832,332.92800000000005,126.215,142.438,200.218
chr6:135431566-135431567,1190.08,22.3342,90.0743,257.644,68.5396,332.25,126.131,142.012,199.88099999999997
chr6:135431574-135431575,1144.02,22.255,84.8069,254.574,67.9653,329.537,125.795,140.309,198.535
chr6:135449819-135449820,94.5866,9.28713,8.61139,8.14604,23.448,4.04703,17.4505,6.559410000000001,2.79455
chr6:135449821-135449822,96.0272,9.34158,8.66089,8.16089,23.4678,4.05198,17.5594,6.51485,2.8242599999999998
chr6:135449825-135449826,98.9084,9.4505,8.7599,8.19059,23.5074,4.06188,17.7772,6.42574,2.88366
chr6:135449826-135449827,99.6287,9.47772,8.78465,8.19802,23.5173,4.06436,17.8317,6.4034699999999996,2.89851
chr6:135449827-135449828,100.34899999999999,9.50495,8.80941,8.20545,23.5272,4.06683,17.8861,6.38119,2.91337
chr6:135449836-135449837,106.83200000000001,9.75,9.03218,8.27228,23.6163,4.08911,18.3762,6.18069,3.04703
chr6:135449895-135449896,130.817,11.0297,9.14356,8.14604,24.4282,4.12624,20.7054,5.6534699999999996,3.7005
chr6:135449896-135449897,131.126,11.0495,9.13861,8.14109,24.4431,4.12624,20.7401,5.64851,3.7104
chr6:135453636-135453637,25.9431,9.34901,2.0396,7.55693,20.1361,4.62376,6.603960000000001,11.3193,5.45545
chr6:135453747-135453748,32.5569,8.7896,5.07426,8.35396,18.953,5.70297,7.74752,10.1658,4.91089
chr6:135465982-135465983,440.658,32.3441,5.56436,15.1906,29.4777,22.4307,26.7178,16.6015,8.92822
chr6:135465984-135465985,446.772,32.8985,5.59901,15.2252,29.6064,22.6634,26.7921,16.6609,8.992569999999999
chr6:135466030-135466031,522.498,49.8267,6.10396,15.3441,31.6881,26.2401,28.6683,18.1114,9.7995
chr6:135466038-135466039,529.705,53.0941,6.16337,15.3045,31.9653,26.6955,29.005,18.3688,9.87871
chr6:135466039-135466040,530.606,53.5025,6.17079,15.2995,32.0,26.7525,29.046999999999997,18.401,9.88861
chr6:135466259-135466260,195.916,175.97799999999998,2.38119,14.3243,37.8342,23.7995,32.6906,13.0569,9.27475
chr6:135466260-135466261,195.83900000000003,176.25,2.36881,14.3193,37.8564,23.7673,32.6337,13.0495,9.26485
chr6:135466269-135466270,195.149,178.7,2.25743,14.2748,38.0569,23.4777,32.1213,12.9827,9.17574
chr6:135466271-135466272,194.995,179.245,2.23267,14.2649,38.1015,23.4134,32.0074,12.9678,9.15594
chr6:135466273-135466274,194.842,179.79,2.20792,14.255,38.146,23.349,31.8936,12.953,9.13614
chr6:135466276-135466277,194.611,180.606,2.17079,14.2401,38.2129,23.2525,31.7228,12.9307,9.10644
chr6:135466278-135466279,194.458,181.15099999999998,2.14604,14.2302,38.2574,23.1881,31.6089,12.9158,9.08663
chr6:135466279-135466280,194.38099999999997,181.423,2.13366,14.2252,38.2797,23.1559,31.552,12.9084,9.07673
chr6:135466283-135466284,194.074,182.512,2.08416,14.2054,38.3688,23.0272,31.3243,12.8787,9.03713
chr6:135466284-135466285,193.998,182.785,2.07178,14.2005,38.3911,22.995,31.2673,12.8713,9.02723
chr6:135466288-135466289,193.69099999999997,183.87400000000002,2.02228,14.1807,38.4802,22.8663,31.0396,12.8416,8.98762
chr6:135466292-135466293,193.38400000000001,184.963,1.9727700000000001,14.1609,38.5693,22.7376,30.8119,12.8119,8.94802
chr6:135466298-135466299,192.923,186.597,1.89851,14.1312,38.703,22.5446,30.4703,12.7673,8.88861
chr6:135466353-135466354,150.879,175.37900000000002,2.01733,13.0817,37.5495,18.7871,26.2327,14.5594,7.878710000000001
chr6:135466354-135466355,149.812,174.851,2.02228,13.0693,37.4975,18.7302,26.1609,14.6089,7.878710000000001
chr6:135469217-135469218,87.1188,12.3985,4.53713,11.9381,22.9158,16.8094,14.4802,11.354000000000001,6.54208
chr6:135469223-135469224,85.9455,12.2797,4.50743,11.7896,22.9307,16.6609,14.3465,11.5173,6.55693
chr6:135469227-135469228,85.1634,12.2005,4.48762,11.6906,22.9406,16.5619,14.2574,11.6262,6.56683
chr6:135469228-135469229,84.9678,12.1807,4.48267,11.6658,22.9431,16.5371,14.2351,11.6535,6.569310000000001
chr6:135469232-135469233,84.1856,12.1015,4.46287,11.5668,22.953000000000003,16.4381,14.145999999999999,11.7624,6.579210000000001
chr6:135469233-135469234,83.9901,12.0817,4.45792,11.5421,22.9554,16.4134,14.1238,11.7896,6.58168
chr6:135469239-135469240,82.8168,11.9629,4.42822,11.3936,22.9703,16.2649,13.9901,11.953,6.5965300000000004
chr6:135469265-135469266,74.4183,11.3589,4.09901,10.8515,22.8441,15.5322,13.3589,12.1287,6.46782
chr6:135482711-135482712,33.5594,2.4802,4.13119,8.0495,23.3515,6.633660000000001,12.948,9.09901,5.68564
chr6:135482712-135482713,33.703,2.46782,4.12129,8.03218,23.3069,6.623760000000001,12.9752,9.12871,5.69059
chr6:135482713-135482714,33.8465,2.45545,4.11139,8.01485,23.2624,6.613860000000001,13.0025,9.15842,5.69554
chr6:135482721-135482722,34.995,2.35644,4.03218,7.876239999999999,22.9059,6.53465,13.2203,9.39604,5.73515
chr6:135482725-135482726,35.5693,2.30693,3.9925699999999997,7.80693,22.7277,6.49505,13.3292,9.51485,5.75495
chr6:135482726-135482727,35.7129,2.29455,3.9826699999999997,7.7896,22.6832,6.48515,13.3564,9.54455,5.7599
chr6:135482727-135482728,35.8564,2.28218,3.9727699999999997,7.77228,22.6386,6.47525,13.3837,9.57426,5.76485
chr6:135482728-135482729,36.0,2.2698,3.9628699999999997,7.75495,22.5941,6.46535,13.4109,9.60396,5.7698
chr6:135482730-135482731,36.2871,2.24505,3.9430699999999996,7.7203,22.505,6.44554,13.4653,9.66337,5.7797
chr6:135482732-135482733,36.5743,2.2203,3.9232699999999996,7.685639999999999,22.4158,6.42574,13.5198,9.72277,5.7896
chr6:135482769-135482770,40.9233,1.80446,3.5569300000000004,7.72277,21.5371,6.25248,14.9307,10.7871,6.36634
chr6:135482781-135482782,42.0223,1.6856400000000002,3.4381199999999996,7.930689999999999,21.4777,6.25248,15.495,11.1139,6.66337
chr6:135483969-135483970,68.0545,55.5743,0.0,11.4431,22.6733,3.5,8.34901,5.22277,6.7302
chr6:135483987-135483988,76.9208,56.9109,0.0,11.6213,22.495,3.5,8.43812,5.31188,6.5965300000000004
chr6:135484070-135484071,81.3416,52.9332,0.0,10.4035,18.4158,3.16832,9.27723,5.39604,6.16832
chr6:135484073-135484074,80.3688,52.5099,0.0,10.2995,18.2228,3.13861,9.2995,5.38119,6.13861
chr6:135484082-135484083,77.4505,51.2401,0.0,9.98762,17.6436,3.0495,9.36634,5.33663,6.0495
chr6:135494748-135494749,169.69099999999997,9.58168,5.77475,32.1188,25.5371,37.802,18.2327,13.6955,9.04455
chr6:135494751-135494752,179.188,9.68812,5.97525,32.1163,25.6931,37.9183,18.3069,13.75,9.19554
chr6:135494752-135494753,182.47799999999998,9.72277,6.03218,32.1114,25.7351,37.9455,18.3366,13.7525,9.23762
chr6:135494754-135494755,189.05700000000002,9.79208,6.14604,32.1015,25.8193,38.0,18.396,13.7574,9.32178
chr6:135494760-135494761,208.795,10.0,6.48762,32.0718,26.0718,38.1634,18.5743,13.7723,9.57426
chr6:135494765-135494766,225.243,10.1733,6.77228,32.047,26.2822,38.2995,18.7228,13.7847,9.78465
chr6:135494768-135494769,235.111,10.2772,6.94307,32.0322,26.4084,38.3812,18.8119,13.7921,9.91089
chr6:135494832-135494833,442.441,12.8342,10.3688,31.7129,28.4802,40.146,21.453000000000003,13.2252,11.8144
chr6:135494836-135494837,455.025,13.0124,10.5668,31.6931,28.5693,40.255,21.6609,13.145999999999999,11.8837
chr6:135494860-135494861,515.814,14.0223,11.3218,31.4901,29.3589,40.8589,22.8787,12.6361,12.1782
chr6:135494861-135494862,517.4630000000001,14.0594,11.3292,31.4777,29.4035,40.8812,22.9257,12.6139,12.1832
chr6:135495843-135495844,176.12900000000002,12.25,5.84901,16.0545,22.8193,43.5,24.7896,25.4777,23.8366
chr6:135495844-135495845,177.53,12.3243,5.83416,16.0644,22.8094,43.5718,24.802,25.5173,23.8787
chr6:135495876-135495877,208.705,14.1337,5.1534699999999996,15.3911,22.349,42.9282,24.8738,25.8119,23.4505
chr6:135495878-135495879,210.438,14.2376,5.10891,15.3366,22.3193,42.849,24.8738,25.8168,23.401
chr6:135495880-135495881,212.171,14.3416,5.06436,15.2822,22.2896,42.7698,24.8738,25.8218,23.3515
chr6:135495887-135495888,218.235,14.7054,4.90842,15.0916,22.1856,42.4926,24.8738,25.8391,23.1782
chr6:135501740-135501741,1143.9,17.6535,5.11139,7.834160000000001,95.0619,14.3663,70.4282,15.1386,14.7327
chr6:135501782-135501783,1060.94,20.0693,6.06436,8.80941,89.4678,15.2723,71.8094,16.6708,16.0198
chr6:135501788-135501789,1041.89,20.3812,6.16832,8.95792,88.54700000000001,15.3465,71.8688,16.9084,16.1832
chr6:135501789-135501790,1038.71,20.4332,6.18564,8.982669999999999,88.3936,15.3589,71.8787,16.948,16.2104
chr6:135501802-135501803,987.413,20.9431,6.36634,9.27475,86.3342,15.4604,71.7376,17.4332,16.6089
chr6:135502040-135502041,343.577,23.3094,1.7698,15.2426,84.59899999999999,15.005,60.0866,23.3441,18.4109
chr6:135502112-135502113,393.149,27.7772,1.84653,17.9084,82.495,13.8441,61.0297,20.9653,15.9678
chr6:135502401-135502402,1365.76,23.354,14.0842,18.0718,112.91799999999999,30.5817,64.4827,25.0891,20.4035
chr6:135504392-135504393,448.04699999999997,15.4233,5.3465300000000004,11.8094,51.7203,8.017330000000001,26.3614,14.2673,11.9802
chr6:135504393-135504394,445.99800000000005,15.3688,5.36634,11.802,51.7401,8.01485,26.396,14.297,11.9827
chr6:135504405-135504406,419.23,14.8342,5.52475,11.8094,51.7673,7.94307,26.8936,14.5693,11.8812
chr6:135504406-135504407,416.96,14.8045,5.5297,11.8193,51.75,7.93317,26.9406,14.5817,11.8614
chr6:135504417-135504418,391.99300000000005,14.4777,5.58416,11.9282,51.5594,7.824260000000001,27.4579,14.7178,11.6436
chr6:135504420-135504421,385.18300000000005,14.3886,5.59901,11.9579,51.5074,7.79455,27.599,14.755,11.5842
chr6:135505155-135505156,904.418,148.01,9.06436,15.2995,58.5,16.9876,28.3094,17.5,16.2995
chr6:135505237-135505238,802.495,156.733,6.31683,18.5891,55.2525,19.245,29.9678,17.3119,18.7426
chr6:135509976-135509977,57.6708,5.25743,2.83911,10.6634,19.3441,6.940589999999999,6.920789999999999,6.31188,4.08911
chr6:135509979-135509980,58.5025,5.27228,2.89109,10.7376,19.4109,7.074260000000001,7.0099,6.30446,4.14109
chr6:135510126-135510127,63.8441,7.53713,5.80446,15.1015,22.4728,9.0099,9.757430000000001,9.29208,9.67327
chr6:135512736-135512737,329.30400000000003,15.3663,6.00495,42.7005,55.448,45.8837,61.2376,17.0693,19.8762
chr6:135512741-135512742,333.82199999999995,15.552,6.14109,43.6287,56.0545,47.3812,61.9678,17.5025,20.2847
chr6:135512745-135512746,337.436,15.7005,6.25,44.3713,56.5396,48.5792,62.552,17.849,20.6114
chr6:135512746-135512747,338.339,15.7376,6.27723,44.5569,56.6609,48.8787,62.698,17.9356,20.6931
chr6:135512752-135512753,340.78,15.9975,6.49752,45.8837,57.245,50.948,63.5446,18.6262,21.2475
chr6:135513047-135513048,1125.82,29.8243,23.0817,126.859,62.8787,176.842,104.366,65.2005,56.302
chr6:135513484-135513485,698.6310000000001,22.5619,13.4109,75.9084,54.2079,202.963,81.3069,56.3837,65.0
chr6:135516389-135516390,88.396,9.18317,7.079210000000001,15.7995,20.1188,12.9802,14.5817,12.2599,4.97525
chr6:135516390-135516391,89.0099,9.21287,7.07178,15.8416,20.1312,13.052,14.5743,12.2129,4.97772
chr6:135516393-135516394,90.8515,9.30198,7.0495,15.9678,20.1683,13.2673,14.552,12.0718,4.98515
chr6:135516427-135516428,106.70299999999999,10.4604,6.51733,17.8317,21.2153,16.9876,14.6386,11.4802,5.55198
chr6:135516430-135516431,107.973,10.5644,6.46535,18.0025,21.3193,17.3366,14.6535,11.4505,5.61139
chr6:135516495-135516496,118.931,12.2673,4.76485,23.3218,25.0619,28.5817,16.5693,12.7277,8.04208
chr6:135516499-135516500,119.15799999999999,12.3564,4.64604,23.6881,25.3292,29.3639,16.7277,12.8564,8.2203
chr6:135516500-135516501,119.025,12.3762,4.61386,23.8564,25.4208,29.6955,16.8267,12.9208,8.33663
chr6:135516501-135516502,118.765,12.3812,4.59406,23.9926,25.4876,29.9505,16.9208,12.9802,8.43812
